sbn,size,category,symmetry,size_profile,sizes
991WX8f4I2cb94Xm340I4H7gY4XK,9,plain,none,mixed,1 1 2 5 12 12 14 16 18
991W242CDYKleI20HcMbcAX463GY,9,plain,none,mixed,1 3 5 6 7 7 10 20 22
991W52WKYeb8E1I49Gm4mYNZe928,9,plain,none,mixed,1 3 3 4 6 10 12 19 23
991WCJ2GKcY8IWeG3cfK31qH4IIa,9,plain,none,mixed,1 1 7 9 9 11 12 14 17
991WCYlCIcjOs0mCH29G288WOagI,9,plain,none,mixed,3 6 6 7 7 8 13 15 16
991WHHR8U1GSAg6W8a3GvWPO1CP5,9,plain,none,mixed,2 2 3 3 7 14 14 17 19
991W00PqU228VcKAIKKHJ1ebeUVa,9,plain,none,mixed,2 2 4 5 5 10 14 19 20
991W218LAFXApKrA50eGA90WHSci,9,plain,none,mixed,3 4 4 5 6 12 14 16 17
991Wn4I7XKXEs2meWbG20WGMAKKL,9,plain,none,mixed,1 5 5 7 8 9 10 10 26
991Wa51esEWO5nE488bnAL860mG5,9,plain,none,mixed,1 2 5 7 7 8 8 16 27
991Wb0aCL6ICYgaKX0aXEgiCnSS4,9,plain,none,mixed,1 1 6 7 8 11 13 16 18
991W1kvkZKQOm40WGxqbX8WKZ3mC,9,plain,none,mixed,1 3 3 5 8 9 12 19 21
991W40J2OJGO7DWKCL8X6OYDKZ8Y,9,plain,none,mixed,1 3 5 5 8 10 11 15 23
991W1PbAIHNAz9AIGOZw_2IO1cX8,9,plain,none,mixed,1 2 4 9 9 9 11 14 22
991WeQ0OH7aaIe62I0eqR5Gg7X-4,9,distinct,none,distinct,1 2 5 6 8 9 12 16 22
991WWu92DfhOS4I854aaCWOJ88W8,9,plain,none,mixed,1 1 2 6 9 9 13 19 21
991WYA0W8X0561GKX4H4b8uE23Wq,9,plain,none,mixed,1 1 2 4 6 12 12 17 26
991W8OcAI0Nl640WZ2GRdfeqA4GO,9,plain,none,mixed,1 1 3 10 10 11 12 14 19
991W4WG4IccosI6W0WatCBgaPDp1,9,plain,none,mixed,2 2 3 6 8 9 10 19 22
991Wa0WG20aUBzeSeY4Y9Ee80meK,9,distinct,none,distinct,1 2 4 5 6 10 12 18 23
991W52OMADW95WYe21aHy8wa8eI8,9,plain,none,mixed,1 2 2 5 8 13 15 16 19
991W2GO6jBHuH1G8C0W68YMjWYAY,9,plain,none,mixed,1 1 5 7 7 9 14 15 22
991WWKaqCOxINaL558X455gCyF81,9,plain,none,mixed,1 2 7 10 10 11 12 13 15
991W9524DMW811C7ilAg4k7r8Y8G,9,plain,none,mixed,2 3 3 4 10 11 12 15 21
991W5aalrwL8a2Wu22RwaIR8G90e,9,distinct,none,distinct,1 2 4 6 9 11 12 15 21
991W744aWmE42CWW73FmaP4K_EGC,9,plain,none,mixed,1 1 1 5 9 10 14 16 24
991W4IHAaKkSE8YGAZn4mlc4I328,9,plain,none,mixed,1 2 3 9 11 12 13 13 17
991Wn7WO26XEAI4We21qgYg830G5,9,plain,none,mixed,1 1 2 6 7 8 15 20 21
991WYIWqH3ggYfeP2OIqI39W40E2,9,plain,none,mixed,1 2 3 3 8 14 14 17 19
991Wj8H8GgE220X1350HYGbkBWeJ,9,plain,none,mixed,1 1 1 7 7 10 13 20 21
991W815WeOcAbKA892D2qXGD2mxW,9,plain,none,mixed,1 3 4 4 9 11 11 14 24
991W1XxnSyxGuD2mK2H15fXGY60G,9,plain,none,mixed,1 4 5 5 6 10 11 14 25
991WA2UumaGI8K5fG10ghSLal4I2,9,plain,none,mixed,2 2 2 9 9 13 14 15 15
991W1eeZqcDeQWmHq20IT4MC3p58,9,plain,none,mixed,1 3 4 5 7 11 16 16 18
991WGH79SgWR810SA52WZdXLL6X4,9,plain,none,mixed,1 2 4 6 10 10 13 17 18
991W2WA398IIqEuYsB6qfgef2YH4,9,plain,none,mixed,1 4 5 5 7 9 13 13 24
991WnE9aCYGW20W9G02WD1GI-WeB,9,plain,none,mixed,1 1 2 2 7 13 13 14 28
991WGHJ9gLHqZKH754Aqc5H2afD4,9,distinct,none,distinct,1 3 5 6 8 10 13 15 20
991W2ziq1QGE1mXWM91HAOb6A68K,9,plain,none,mixed,1 1 2 8 9 10 13 17 20
991W2HG2A63WaAYe61O69E9GqF1m,9,plain,none,mixed,2 3 4 4 4 5 7 25 27
991WHbSmIPO8AB0m2X5n5BwGI52W,9,plain,none,mixed,2 3 4 4 10 10 12 13 23
991W4HqEY5ZLpu00AH8825IAAao2,9,plain,none,mixed,1 3 3 4 5 8 15 19 23
991W0462Kl7GK4YmaEKH22yiB5p4,9,plain,none,mixed,1 2 7 7 7 9 10 14 24
991WmCEOaXIqm0GG2X9KN0bfTeR6,9,plain,none,mixed,1 1 2 8 8 11 13 18 19
991WYKeoIMHKwV4M185mBMAKaR05,9,plain,none,mixed,1 2 3 8 8 11 11 14 23
991WKI4X2Zh8JQc8Y8OAiIaA32G3,9,plain,none,mixed,1 2 5 6 9 9 13 18 18
991W6xPM1KWg2LXGHeRyC1EO22II,9,plain,none,mixed,1 1 4 6 8 13 14 14 20
991W850mN1A8IIrC61Jdn1mY4GaC,9,plain,none,mixed,2 2 5 8 8 10 11 13 22
991W95mB4nNC30u8I4I8Y6Y8KH9A,9,plain,none,mixed,3 4 5 8 8 9 9 16 19
991WH86G41YkhsEYA8S435H2oC54,9,plain,none,mixed,3 4 4 4 5 5 12 20 24
991WOBam410CAYgQOQ0WXKo4Y8nC,9,plain,none,mixed,1 3 5 6 6 8 9 19 24
991W20Y4Xf5OEYqi94n0H5fM9189,9,plain,none,mixed,2 2 4 5 7 11 12 14 24
991WLZHM4IYKA1WKBI717mGTi51W,9,plain,none,mixed,1 1 4 5 6 7 16 19 22
991WYAHgGnmFhaZG0aKsqCcmOXWq,9,plain,none,mixed,1 1 5 5 7 10 14 15 23
991WCf6ZWrc6Pg0X4RwiI1W80jW1,9,plain,none,mixed,1 1 2 6 6 6 6 24 29
991WXAf5HKPGO22G2KX2XOX8y3X8,9,distinct,none,distinct,1 2 4 7 8 9 10 17 23
991WH7489YRJagA20GX4h-6XYQHe,9,plain,none,mixed,1 4 5 5 7 10 12 16 21
991WKAYeSIQib-5X0QWQXhGO2XGX,9,distinct,none,distinct,1 2 7 8 9 10 12 14 18
991WmW40I10P8iH48Q8I5Xec9gHe,9,plain,none,mixed,1 3 3 5 8 9 12 14 26
991WA52YGfKad1aaJZ3m7SbCMmiG,9,plain,none,mixed,1 4 5 7 7 11 15 15 16
991W0TGqHcfYGe95m0FqYAYmaQ4W,9,plain,none,mixed,1 2 2 4 8 9 11 21 23
991W20K4XIQAvCGAAHGL3m-AHLIa,9,plain,none,mixed,3 5 6 7 7 8 8 12 25
991W9IKMY8ZaC4wc42KhO2Oj8c0W,9,plain,none,mixed,2 2 4 5 8 9 11 19 21
991W62W8HcJ2BIb2A2GTn4GZ7I4a,9,plain,none,mixed,1 3 4 5 9 9 12 13 25
991W92egp1WP6oHe4Y8pK4AN98A8,9,plain,none,mixed,1 5 5 8 8 10 11 15 18
991W96I4c8OfaajLm9vS62yu0HqI,9,plain,none,mixed,2 2 4 6 6 10 11 16 24
991W0WJIUUWcH1GeE4Wc4s1Pb7nC,9,plain,none,mixed,1 2 4 8 10 11 14 14 17
991WHXOD3X1SfAIC2Go8ZLL8K210,9,distinct,none,distinct,1 2 4 6 7 8 10 20 23
991W8M89B2BaV10WoCm2OsGIFEGa,9,distinct,none,distinct,1 2 4 8 10 11 13 15 17
991W13hX9KCO6GM48q8woaAClcO9,9,plain,none,mixed,1 1 5 8 9 12 14 14 17
991W1I8Y5OXO91AaaOY49nWSgoYO,9,plain,none,mixed,1 1 6 7 10 12 12 16 16
991W0dN5u63mdfcJm9Y4QA2bWuGc,9,plain,none,mixed,2 4 4 7 8 8 10 11 27
991W1GC-P6WOf4GW2myaNpDNe410,9,plain,none,mixed,2 2 3 5 6 7 9 22 25
991WA10Wm6PIePDKC1KmpeW84Gu9,9,plain,none,mixed,1 2 4 4 8 10 11 14 27
991W32UHmK8CxEI4K2Kfxeu2I90W,9,plain,none,mixed,2 2 2 6 8 11 13 15 22
991W473e5oOahKmWLZ2JT4GX72GI,9,plain,none,mixed,1 1 7 7 8 12 13 16 16
991WA4HHUP9Qc2Gi0XoW4bZd931W,9,plain,none,mixed,1 1 7 8 9 12 13 15 15
991W3WWA9Me14aYG4XCQ8YK-Zdv2,9,plain,none,mixed,1 1 3 8 9 9 13 18 19
991WH1BDZ4IW88I24boagkgQuI51,9,plain,none,mixed,2 2 4 5 7 11 11 17 22
991W5lRqwlHqX440Wm-053W8Cc9X,9,plain,none,mixed,2 2 4 5 7 10 12 12 27
991W4E2YGv7k94i7ePLwb0mB15fW,9,plain,none,mixed,2 2 3 5 6 12 13 13 25
991W214FpDhQUaR612440j0oK620,9,plain,none,mixed,1 1 1 8 8 9 12 16 25
991WO10ijCmpS08932Iwu7f32mm9,9,plain,none,mixed,1 1 1 2 7 11 18 20 20
991W5GeX8YhYLh1G1GeBJCmKad2G,9,plain,none,mixed,1 4 4 6 7 7 15 18 19
991WO9Oe2n91NgoWGi1AgdHXf6vI,9,plain,none,mixed,2 3 6 6 6 10 13 15 20
991W41uGKQnqR3oWCIWI0bsKKP6X,9,distinct,none,distinct,1 3 6 7 9 10 12 13 20
991W21WTa717p293918J2i8aIaGf,9,plain,none,mixed,1 1 6 6 8 10 10 17 22
991Wu3W8rJCr0XIK4Q0GHB8IFYWa,9,plain,none,mixed,1 1 3 3 4 10 16 17 26
991WWG56EX8IZ9v0r5Co8XKYHK92,9,distinct,none,distinct,1 2 4 5 10 12 13 14 20
991W68ho514Aq4b8WYH0OCu4D9YB,9,plain,none,mixed,1 1 1 5 8 9 14 17 25
991W20iLdtU494Ae8HmN262HpoIC,9,plain,none,mixed,1 4 5 5 9 9 11 18 19
991WZ1E1b2cFZA50AFdvuXA2kdQ1,9,plain,none,mixed,1 4 4 5 6 12 12 15 22
991W8gET-p10mqWcX18fM40JSnI2,9,plain,none,mixed,1 1 6 6 7 10 10 11 29
991WGqKeKYBIbn0GAYXKF292n6OW,9,plain,none,mixed,1 2 3 7 9 11 12 18 18
991W8ZbSYOY2WbXK929W888hQk1G,9,plain,none,mixed,3 3 3 4 5 8 11 18 26
991WK3KLDNC70mA44H28O8Y8DII2,9,plain,none,mixed,1 3 4 6 6 9 10 13 29
991WO8-oCYKA3Y0GC92GIrgQHff2,9,plain,none,mixed,1 1 4 5 10 11 12 17 20
991W828Qy0aI1WKIi92WK5qb8ekH,9,distinct,none,distinct,1 2 3 5 6 9 12 17 26
991W0Gf2ObfaGC20We7a-F0eB8oC,9,distinct,none,distinct,1 2 3 4 6 8 15 16 26
991WC2eP8C8EXa4i61OTxIs8Wr4o,9,plain,none,mixed,1 1 2 4 11 12 13 18 19
991W8abDTF2GCKb441oEe98nGC0b,9,plain,none,mixed,1 2 4 8 9 9 10 13 25
991W83HC9w9Io10WHbemQUQ65Z8Y,9,plain,none,mixed,1 1 9 9 9 11 13 14 14
991W4Gq8A9BaAUg893er291MceD5,9,plain,none,mixed,2 3 5 5 6 7 15 18 20
991W1KHEFKHUm410WuKuA1H857Z8,9,plain,none,mixed,1 2 3 7 8 8 12 14 26
991W2K58qWXq9aI891Mgh9XvTa20,9,plain,none,mixed,1 1 1 7 10 10 13 15 23
991W2J0JbVusM3Wm80WMq8qK85I4,9,plain,none,mixed,1 1 2 3 6 14 16 18 20
991W0-7CB3OUVQJC88CaozF8aWP0,9,plain,none,mixed,1 2 4 6 6 6 16 17 23
991W89mSI4HIWu21abHmy1oS92ej,9,distinct,none,distinct,1 2 3 5 6 7 12 17 28
991W9J0G1mHGxj18IKn21gsg91AY,9,plain,none,mixed,1 4 4 5 6 12 13 13 23
991WIeM420n4mfmGAOm20W6g5vLL,9,plain,none,mixed,3 4 4 5 6 6 8 12 33
991W72mXPav28p2020abqL9AOaei,9,plain,none,mixed,2 3 3 7 9 13 14 14 16
991W4965WUBaf4PA0egKWa93AZ2G,9,plain,none,mixed,2 3 3 4 10 10 11 12 26
991W41WK5I8HninY41KH6CH74nmW,9,plain,none,mixed,1 1 1 2 11 13 14 16 22
991W20dA2Fw84gZ1178B4WoNZ_Kq,9,plain,none,mixed,1 3 7 7 7 10 11 12 23
991W2WmHXKGTE5X8B3mlAMWam40S,9,plain,none,mixed,1 3 6 7 7 7 10 14 26
991W8OH7adH4AqSWECYtAZ8sqQH1,9,plain,none,mixed,1 4 5 9 10 12 12 14 14
991WoSc5I64IEI1W0M48719a92oI,9,plain,none,mixed,1 2 2 4 8 15 15 16 18
991W8jBA3193rq8X1A8BYbGKCWaA,9,plain,none,mixed,2 2 5 6 10 11 11 12 22
991W44ZYOb0mEGODYEX8KiH3G1CK,9,plain,none,mixed,1 1 4 6 7 7 13 18 24
991WD3WZIvEkI0W98Zu8P7oe9409,9,plain,none,mixed,1 2 3 6 6 14 15 17 17
991WIaGI8wrZ3XX850n1THQCsX0a,9,plain,none,mixed,2 3 3 4 7 8 14 15 25
991WZKagQN6_10WO9Qb11HZ6I6G8,9,plain,none,mixed,1 4 5 5 6 11 13 13 23
991W13EpMx8ha3o4GJyla2qIa9H8,9,plain,none,mixed,1 3 4 5 6 11 13 19 19
991W2MyC4CZg4o00XPL9XhGih68a,9,plain,none,mixed,2 2 6 6 6 8 12 19 20
991WXLKe5ICK8WgGHSI4_WDYVc49,9,distinct,none,distinct,1 3 4 7 8 10 11 16 21
991WA2B52Ka3O10OCb8iQcdeo4H8,9,plain,none,mixed,1 3 6 6 9 9 9 11 27
991Wc50s6d9KaIOb0eHGAf8YJaT0,9,plain,none,mixed,1 3 6 6 12 12 12 13 16
991W8KKkAa4YP2Gqb9HAaP3095X8,9,plain,none,mixed,1 2 5 6 8 8 11 11 29
991W2c6ePN0WoiL2ZEaaY91sTV8H,9,plain,none,mixed,2 4 6 7 7 8 8 13 26
991WX2KA21Hp8bv8W82EHb4oQKI8,9,plain,none,mixed,1 1 5 5 10 10 11 11 27
991W9aGKWbH7X10e23xgQnCIf1mK,9,plain,none,mixed,1 1 2 10 10 11 12 12 22
991WHKgBix08GY4c3cOY22Z4HPD0,9,distinct,none,distinct,1 2 4 5 6 7 13 21 22
991W1CHXcOiqX50aYEvDO5ztE2X0,9,plain,none,mixed,1 4 4 5 9 10 12 17 19
991W220C9LB4Va922GKSwlHIEYGK,9,plain,none,mixed,2 5 6 6 8 9 12 14 19
991W84ebg5XFY9aW8HNH8JhfXKac,9,plain,none,mixed,1 3 7 8 9 10 14 14 15
991Wg92S30aBXyD39042Wk9E61G0,9,plain,none,mixed,1 2 3 3 4 6 13 20 29
991W7H8nD9ZYIevK11iKI0cUBE41,9,plain,none,mixed,1 3 6 6 6 13 13 16 17
991WA2ehb105mgAJ52GY8HYuZ2b4,9,plain,none,mixed,1 3 6 7 7 8 10 14 25
991WH9KgSeQm8C2G1jXhLQZeC4Y8,9,plain,none,mixed,2 5 7 7 7 9 10 10 24
991WHL0kmX4620eC53Hq5CokHnYG,9,plain,none,mixed,1 1 3 8 10 12 12 15 19
991Wa0W8PNaEx0mIZ0ea2fDuJKXW,9,plain,none,mixed,1 1 6 9 9 11 11 12 21
991WG30eJVmF10J4C2cmY50492WS,9,plain,none,mixed,1 1 3 6 7 8 10 20 25
991WH5oSKN4P4o880M59Keuh2mmY,9,plain,none,mixed,1 4 6 6 7 8 9 19 21
991W19rNAiN2IAXGXL8Z4hD4V2YG,9,plain,none,mixed,1 4 4 5 6 6 14 16 25
991WC668O6SCw6e6wenX38plykWm,9,plain,none,mixed,1 1 3 4 10 10 13 13 26
991W0cdPa14C51mOK220mAw5Y8Wm,9,plain,none,mixed,2 2 3 3 4 10 14 16 27
991W918E4UeLma8L2Xm9aNmaoJmH,9,plain,none,mixed,1 1 7 7 8 9 9 18 21
991WG3XeIMy7n3qIGaIgaT894GKY,9,plain,none,mixed,1 3 4 6 7 8 10 21 21
991WWq14X1GqAc8XCg91I5HI5f4G,9,plain,none,mixed,1 1 5 5 6 11 12 20 20
991WfPQEZWG4oAWW50K3WK4KE8W8,9,plain,none,mixed,1 3 4 4 5 7 10 17 30
991W56WPkT3G0XYOe8LHuHwE3WXO,9,plain,none,mixed,2 2 3 5 6 10 15 18 20
991W0W85qMWA9M885YOD4Z8_MzII,9,plain,none,mixed,2 4 4 6 7 10 11 13 24
991W39ZtyV8_bu4IX0r52ORA8baG,9,plain,none,mixed,1 3 6 7 10 10 14 14 16
991WIqeKBNHKZ0gC0mHGQ1HWKv0W,9,plain,none,mixed,1 1 4 8 9 11 15 16 16
991W47xueiNGo495K2AG82ogUucG,9,plain,none,mixed,2 2 7 7 8 9 11 13 22
991W3F36lNjJYQ2889IeOwU8M2GI,9,plain,none,mixed,1 3 5 5 8 8 14 18 19
991WADGQ01GI6PZ8Ge93mpJGM3Go,9,plain,none,mixed,2 4 5 5 6 6 9 16 28
991W6DYedM4W468YG91BTX8YCZ08,9,plain,none,mixed,1 2 5 7 7 8 14 16 21
991W8Fc3d57ASbM629LCYctHueao,9,plain,none,mixed,3 4 6 8 8 9 10 14 19
991W58410fHC6n68q0aD3PoJ5oE4,9,distinct,none,distinct,1 2 3 5 6 9 11 12 32
991W0cM7oyeKeGWIB4AgR65hnuuS,9,distinct,none,distinct,2 3 5 6 7 8 13 14 23
991WfYe-HXai2XeIX0GqM3BH3Ha1,9,plain,none,mixed,1 2 4 6 6 13 16 16 17
991W0WaJ8A7Cxc2XC2CeB4p2p2gJ,9,plain,none,mixed,1 6 6 6 7 7 14 16 18
991W41rAXy6mK30m131EIa3WC628,9,plain,none,mixed,1 1 2 3 5 10 11 13 35
991WG431kjdYbICbGYGu9WeY9Jf4,9,plain,none,mixed,3 3 4 5 5 10 14 15 22
991WG12KPWMCGOq4HIgSh6nh3ZuX,9,distinct,none,distinct,1 2 5 7 8 10 13 17 18
991W8I8YnaK23fmI6IeY0W46AT9A,9,plain,none,mixed,1 3 3 4 5 7 7 10 41
991W109Ks3AM41WfL6Wu8Kfur0G5,9,plain,none,mixed,1 3 3 5 7 14 15 16 17
991WgiP8ZeQbo1280sA420lS85XK,9,plain,none,mixed,1 3 3 4 8 10 14 17 21
991W2md89XyuA71G840Y6HPeOCWG,9,plain,none,mixed,1 2 3 4 5 9 18 18 21
991Wa8s2v3Ka2rT9X1Gc5ezAhSmG,9,plain,none,mixed,1 5 7 7 7 9 10 14 21
991WAIGycXZ8edb8E0OCAKAKT4B1,9,plain,none,mixed,1 1 6 6 7 9 16 17 18
991WGaX5LAYa25Ye1XScCo3yu60W,9,distinct,none,distinct,2 3 4 6 7 10 12 15 22
991WDZ6W8Yw9K91I84z824rHoUWa,9,distinct,none,distinct,1 3 5 6 7 11 14 16 18
991WX9kVLb5WO52G434aAf0mm90e,9,plain,none,mixed,4 5 5 5 5 6 9 14 28
991W0k9HeLAIQ2Whadw0T4H4H15W,9,plain,none,mixed,1 1 4 5 6 12 16 17 19
991W50v-XBXY8f8YGsecKwWOAC30,9,distinct,none,distinct,1 2 5 6 9 11 14 16 17
991WE4ukbdKA19Xa2Zde4Qe7Z518,9,distinct,none,distinct,1 3 4 5 10 11 14 16 17
991WKvEJYWLYHAAa4i1AJ2mS1nma,9,plain,none,mixed,2 3 5 5 8 8 12 17 21
991WS18T27X6PKYO006L2p9ABkA4,9,plain,none,mixed,1 1 3 5 9 9 11 16 26
991W3Y2-60x8q755GYWZm9L9i4XA,9,plain,none,mixed,1 1 2 6 10 10 12 16 23
991WH1AeL691OQ5gGcF8zGLar0q8,9,plain,none,mixed,2 3 5 5 6 9 12 14 25
991W00HAKJ4kfb11HaGs82j7o-d0,9,distinct,none,distinct,1 2 3 6 10 11 14 16 18
991WY0vrSJJk42oCb1b54cuYb5X8,9,plain,none,mixed,1 2 6 6 7 9 12 15 23
991WK52KjoypHbvYeD0K8Lv52Y04,9,plain,none,mixed,2 3 6 9 9 9 12 13 18
991WH9WR27Za5I8Y2SLHLgY81cG2,9,distinct,none,distinct,1 2 3 6 7 10 14 16 22
991W2if4UuY8K619WDGa5oLW851X,9,plain,none,mixed,1 1 4 6 8 10 13 13 25
991W20qwRMBXqH702G8XHI9IelfX,9,plain,none,mixed,1 2 5 6 6 11 12 18 20
991W31C8o52UiCGX4IWB3jQAXKc8,9,plain,none,mixed,1 1 4 6 9 9 12 19 20
991W46c2995mGH8qA7YwHz1GSHBC,9,plain,none,mixed,1 1 4 6 9 11 14 14 21
991WO20a6X8KIavFG434910cQ4L4,9,plain,none,mixed,1 1 2 5 5 14 16 16 21
991W51yELLMAZCec4HeX8Mc13gX0,9,plain,none,mixed,3 3 4 5 10 12 14 15 15
991WXa6aCBDFYeM52FHu42Wgn5A4,9,plain,none,mixed,1 2 6 7 7 8 15 17 18
991Wa0eaCapCA4X1Y0GJPTM6yX8J,9,plain,none,mixed,1 1 5 10 10 10 12 15 17
991W0W9s20AIg91GHKaeJYGoKcPc,9,plain,none,mixed,2 2 2 4 9 10 12 17 23
991W82BUAWk811SnB40WSH968ShG,9,plain,none,mixed,1 1 2 5 7 9 14 16 26
991WX4MTKeKcGIH4KFWF15Gq1ZwI,9,plain,none,mixed,3 3 4 4 6 11 13 14 23
991WWeMSX4GmV0iGX3Gg9aiiWe52,9,plain,none,mixed,1 1 3 9 9 11 11 15 21
991W4aH8EDeG2er9CYcGe2nHaWmE,9,plain,none,mixed,2 2 3 7 8 10 14 15 20
991W1Y8UQ2H7SN08A2WPvAFIPYea,9,plain,none,mixed,1 5 6 6 10 10 13 14 16
991WB4b6MDGeGyi4AZ6C223V9aM1,9,plain,none,mixed,1 2 3 5 7 7 7 20 29
991W1XTRFZcfQ3W06HLpGedG812a,9,plain,none,mixed,2 5 5 6 6 8 9 15 25
991W7OYOHr8SZPEWGAIihLeuYg4K,9,distinct,none,distinct,2 5 7 8 9 10 12 13 15
991W6e4J_68838W8as9AOf8gFCGa,9,plain,none,mixed,1 1 4 8 9 11 11 17 19
991W920spnQY51kGAHGaI3qEnf6Y,9,plain,none,mixed,1 3 3 8 9 10 11 17 19
991W20qISoACf4f361Oa7av5Y-4G,9,distinct,none,distinct,1 5 6 8 9 10 12 13 17
991WWaCbHGE881H838Xv7nuRM1Y8,9,plain,none,mixed,1 1 4 5 7 13 15 17 18
991WC8aeL5ccv1Oc8Eha2w1uH4gQ,9,plain,none,mixed,1 4 7 7 8 12 14 14 14
991Wev0WY4YIOM0L2NrexI082OqA,9,plain,none,mixed,1 2 3 5 5 8 9 24 24
991W0YmJGmx8i8oK4XWaueTQq4WO,9,distinct,none,distinct,1 2 3 4 7 10 16 17 21
991WGaE3x48WXeY8560e51GcDWoi,9,distinct,none,distinct,1 2 3 6 9 10 13 18 19
991W3X8eI52y8y2G1WehGTGef69a,9,plain,none,mixed,1 2 4 4 5 8 14 17 26
991W4J0k8H3WPAnC1Wi1k60YH2IK,9,plain,none,mixed,1 2 3 3 3 9 13 22 25
991WA995NIaYmgKYZ4bVq228snX3,9,plain,none,mixed,1 5 6 6 8 10 11 15 19
991W0WHe5LOWG9meGK8ySMfgYP6X,9,plain,none,mixed,2 2 3 4 5 10 14 14 27
991WCI92BkKKx0WW50fqgoSo4908,9,plain,none,mixed,1 1 8 8 9 10 12 14 18
991W56fY4SmXWE0JE3MEQTW8c3aK,9,plain,none,mixed,1 1 4 8 9 10 11 13 24
991WP0m52IBICh942mI9d9bf2151,9,plain,none,mixed,1 1 4 6 10 10 12 15 22
991W215oWKIeYyGII75B9yPENJhC,9,plain,none,mixed,1 5 7 7 8 10 12 14 17
991W4b9q9Y6Di0W8Y88YN7vuP1G8,9,distinct,none,distinct,2 4 6 7 8 10 13 15 16
991WK65AL5CF2DXe2Ge0mNeu9534,9,plain,none,mixed,1 2 3 3 10 11 12 15 24
991WY8H9DKQEfGc20qWu7YxXGrTW,9,plain,none,mixed,1 1 7 9 9 11 13 13 17
991WE2WLcXGAd2sG52CZOfrWFI52,9,plain,none,mixed,1 5 6 6 10 11 13 14 15
991WmIWYGa2G6LaiX0YhAYNWuP4K,9,plain,none,mixed,1 2 4 5 9 12 12 12 24
991WGw0W41Kd76m6GeA1BZGnAQGm,9,plain,none,mixed,1 1 3 7 8 11 11 18 21
991W5aX5210OhBM492A2XHhaeI52,9,plain,none,mixed,1 3 4 4 8 8 10 19 24
991W40em82EEQ9Q292ugPCU9XbXG,9,plain,none,mixed,1 1 4 7 7 12 12 14 23
991WOv248WCS8g0WGg4Xb5nOF98A,9,plain,none,mixed,1 1 3 4 6 13 16 17 20
991W8eKIYIvLN30m4E3kV3GAq3Z4,9,plain,none,mixed,1 2 4 5 9 10 16 17 17
