sbn,size,category,symmetry,size_profile,sizes
881W4OamaImM210cwrgqeKe,8,progressive,none,distinct,2 4 6 7 9 11 12 13
881W4YGhHj58Ym4NR20fGmW,8,progressive,none,distinct,1 3 4 8 9 12 13 14
881W5Kfr2YqK0WHo9jIXWG2,8,plain,none,mixed,1 6 6 6 8 10 11 16
881W14io82GbW28cIbPqtMR,8,progressive,none,distinct,1 5 6 8 9 10 12 13
881W020EA5cRA297J8soP4P,8,progressive,none,distinct,1 3 5 6 7 11 15 16
881W8a4YLIen0GGeL6ZCoL2,8,plain,none,mixed,2 3 3 5 8 13 14 16
881W04YB2ofegY17aoL9Gyb,8,progressive,none,distinct,2 3 4 7 9 10 14 15
881W2gqgOiQ0W44AsH6I52G,8,plain,none,mixed,3 3 3 4 6 13 14 18
881W9YfJHBEaY8LI34WqjG0,8,progressive,none,distinct,1 3 4 6 7 13 14 16
881W8dHLXH4XXH1OgCq28u4,8,progressive,none,distinct,1 2 3 6 8 11 16 17
881W100OwHUhGQ74fJM90WG,8,plain,none,mixed,1 1 2 4 8 10 13 25
881W8412ITAKX0CcCb3HagZ,8,distinct,none,distinct,2 4 5 6 8 9 11 19
881WCTKczOn4OH27e32diI6,8,progressive,none,distinct,2 4 5 6 9 10 13 15
881W0b6ZYb7FKeD2ipf0uX0,8,progressive,none,distinct,1 2 5 7 9 12 13 15
881W0ocJGqAj0m4baqRfoqA,8,progressive,none,distinct,1 5 6 7 8 9 13 15
881W52XoI3QX08eIIF1eaaY,8,progressive,none,distinct,1 4 6 7 9 10 13 14
881W0XICA5fooGeaJnAW5Ke,8,plain,none,mixed,2 4 7 7 8 9 13 14
881WC51047YnGnmOq21X4qO,8,plain,none,mixed,1 2 2 5 7 9 16 22
881W12HObI8gIA13B5SeaQL,8,progressive,none,distinct,2 4 6 7 9 11 12 13
881W10WCBACvGmaJAcs2q4S,8,progressive,none,distinct,1 4 5 6 9 11 13 15
881W2XGcpBec4W01E1mof8K,8,distinct,none,distinct,1 2 3 7 9 11 12 19
881W0X8fagNAYgZGaaocaG8,8,plain,none,mixed,2 4 5 9 10 11 11 12
881W8H0JBa4aXG9Gfj2XQva,8,plain,none,mixed,1 2 8 8 8 10 13 14
881W518e9M10mKeKiI2YwRK,8,progressive,none,distinct,2 3 4 6 8 9 15 17
881W10Lv73dYG8KIH5SR59m,8,progressive,none,distinct,1 5 6 7 8 9 13 15
881W021GKbIX06HEVFYOi62,8,plain,none,mixed,2 3 3 5 6 7 13 25
881W0X8eI2P7YGaK8ofVWG8,8,progressive,none,distinct,1 4 5 8 10 11 12 13
881W41S9YnpbMWWJY94jD98,8,plain,none,mixed,1 3 6 8 9 9 9 19
881W14AXSj4I8g842CUcmIE,8,plain,none,mixed,1 3 3 4 10 14 14 15
881W2rQXPq2212K652Y30WO,8,distinct,none,distinct,1 2 3 6 7 10 14 21
881W62GeZBfWG9aoUG81eY5,8,plain,none,mixed,2 2 3 4 6 7 13 27
881W20WG9UfPamK85Jb210o,8,distinct,none,distinct,1 2 3 7 9 10 15 17
881W1HAWHALCA1CH9P4YeKH,8,progressive,none,distinct,1 3 5 8 9 10 13 15
881W0X24s2WfYGKvKSEQuO4,8,distinct,none,distinct,1 2 3 7 8 11 13 19
881W4scJHeuJHA40JCeOE06,8,plain,none,mixed,1 2 4 5 5 6 17 24
881W4AD4gIp0W044YHBLNQ5,8,progressive,none,distinct,1 4 5 6 7 11 14 16
881W810CAx5YYmHCYgN114Y,8,progressive,none,distinct,1 2 7 8 9 10 13 14
881W10PsRH2nH98aCASaGGc,8,plain,none,mixed,1 2 7 7 8 9 10 20
881W8aE6DX72n0ILAb1LTJ1,8,progressive,none,distinct,1 3 4 7 8 10 15 16
881W8YHHKhZqw89G1bseW89,8,plain,none,mixed,3 4 4 4 7 7 14 21
881W21s422XU10YYHeeIfL4,8,plain,none,mixed,1 4 4 6 7 8 11 23
881W1dNcqQ51Wafa4GW76YW,8,progressive,none,distinct,1 3 4 5 9 12 14 16
881W2aIIfEMiI0JSd2b0G2f,8,plain,none,mixed,2 2 5 5 7 11 13 19
881W0GG-FM94nemOAf4CX4Q,8,progressive,none,distinct,1 4 7 8 9 10 11 14
881WA0bmoH8c0Y84GwxLgGe,8,progressive,none,distinct,1 4 6 8 9 11 12 13
881W4grF4Xs2006LIeeYmmK,8,plain,none,mixed,3 5 5 5 5 9 14 18
881WACIEeaKgRC4P0HAXH5G,8,plain,none,mixed,1 2 3 7 9 9 13 20
881W0bYdxvQXWW92e3EFAHm,8,progressive,none,distinct,1 3 6 7 8 12 13 14
881W214JAIiH8XqgKBXWWn1,8,plain,none,mixed,1 4 6 7 7 12 13 14
881W5gmqSY2In48CM1XNNEW,8,progressive,none,distinct,2 4 5 6 10 11 12 14
881W0CX49aqU21JYer4YHfY,8,plain,none,mixed,1 3 3 5 12 12 13 15
881W6IfOIOpP8W24CH2ZOS9,8,progressive,none,distinct,2 3 6 8 9 11 12 13
881W2LAuwhbWmWf8i8XR488,8,progressive,none,distinct,1 5 6 7 9 10 12 14
881W8InIb91GWGvSgN7a0OY,8,plain,none,mixed,2 4 5 5 6 6 15 21
881W457IfD6WoOp9q8WG0HG,8,plain,none,mixed,2 2 4 5 6 9 14 22
881W8Wmgbi96X6A9F99WaIW,8,progressive,none,distinct,1 4 6 7 9 10 13 14
881W10eSDQX1m1KgJAkCeo5,8,progressive,none,distinct,1 5 7 8 9 10 11 13
881W2WOaKWmgOE99agbLeO6,8,plain,none,mixed,2 3 4 6 11 11 13 14
881W212GqU31eX8K2C39CcI,8,plain,none,mixed,2 3 5 5 9 11 14 15
881W1krOB5bKiB11950XKYW,8,progressive,none,distinct,1 2 6 7 8 10 13 17
881W2InL888KC0SNYJ2dH8X,8,distinct,none,distinct,2 3 5 6 8 10 13 17
881W0anOYkv109JZcnJLIR5,8,progressive,none,distinct,2 3 7 8 9 10 12 13
881W2XmwjF9GeaKAA38AX8O,8,plain,none,mixed,1 1 7 8 9 11 11 16
881W0KAqgronm64uQ54A82A,8,plain,none,mixed,2 2 4 6 9 12 13 16
881W20Wn4JXMH4aQAvYmOM8,8,plain,none,mixed,3 5 5 7 8 9 10 17
881W07WAuPSYXASefCB6l9K,8,progressive,none,distinct,1 3 7 8 9 10 12 14
881W10We44-HGm823D7256f,8,distinct,none,distinct,1 2 3 4 8 10 15 21
881W931gtbIX08588I1B5ag,8,plain,none,mixed,2 2 5 5 9 11 13 17
881W9731WC8imGL9NIWmK84,8,plain,none,mixed,3 4 4 6 6 7 9 25
881W0WG7TDEX0WiE5513XK2,8,plain,none,mixed,2 2 3 5 9 12 12 19
881W847eKH7uXG4HMaogn5a,8,progressive,none,distinct,1 2 4 7 8 9 16 17
881W0F4KL8gyWI4XYF5J9eY,8,progressive,none,distinct,2 4 5 7 8 11 12 15
881W2qRbfC52b0L3ri5Wao9,8,progressive,none,distinct,2 4 6 7 8 10 13 14
881W0eG44KI9KWOC421J8ZH,8,distinct,none,distinct,1 2 3 6 7 11 13 21
881W1GGCmK8C40aH46AdGeK,8,plain,none,mixed,1 2 2 7 7 9 15 21
881W0oPEWNmoYY16Dc3eeqe,8,progressive,none,distinct,1 2 5 9 10 11 12 14
881W8IvWI920GM94A98sSYG,8,plain,none,mixed,1 1 2 8 10 11 15 16
881W0bWeLIP1GXD0bGi9iqI,8,plain,none,mixed,1 2 6 6 7 10 13 19
881W020kgMo3PI54O4ZwOwY,8,progressive,none,distinct,1 3 5 6 9 10 13 17
881W0916fu9qA088JoxT_Qa,8,progressive,none,distinct,1 4 6 7 8 10 13 15
881W2X10r6vCY8KDOI8Xam4,8,plain,none,mixed,2 2 2 3 10 10 16 19
881W8qQAS8XQJW4H8ZYubKO,8,progressive,none,distinct,1 3 5 7 8 11 13 16
881W62cX8dQQ4iGa1SmWWBY,8,plain,none,mixed,1 1 4 6 6 12 13 21
881W4p9TM4Y984a9S-TG8K4,8,progressive,none,distinct,2 3 4 8 9 11 12 15
881W0C95KcB92YKrPAb3A42,8,progressive,none,distinct,3 4 6 7 8 10 12 14
881W1bA9qf0H82CsNMZEaA1,8,progressive,none,distinct,2 3 4 6 9 12 13 15
881W52Y54AeoZ80e7X4ZSeQ,8,progressive,none,distinct,1 2 5 6 9 10 15 16
881W2ALCfPEvW8IAX32CFw3,8,progressive,none,distinct,2 4 5 8 9 10 12 14
881W3106Da8ec0WUCkTlVZ9,8,progressive,none,distinct,1 4 6 8 9 11 12 13
881WCENEh6ZGWWGO840Tp82,8,plain,none,mixed,3 3 4 5 6 9 15 19
881W20W88aE7BLGaGv690WI,8,plain,none,mixed,1 2 4 7 7 12 14 17
881W8CgKhbyPW4II73eiU6G,8,progressive,none,distinct,1 3 7 8 9 10 12 14
881W2AayI8Y3aW01mpZAfKc,8,plain,none,mixed,2 4 5 7 7 8 9 22
881W0W9LiA8fG4YRJgoDK85,8,plain,none,mixed,1 1 3 9 11 11 13 15
881W84OWm4wJ98aqLAr4XIe,8,progressive,none,distinct,1 5 6 7 9 11 12 13
881W4GfiQTIX8DqygP2A440,8,progressive,none,distinct,2 3 4 7 10 11 13 14
881W8HGOI9CLJGPCaiYD4C4,8,plain,none,mixed,1 6 6 8 8 11 12 12
881W2SKQr2XH0XH8eIFKG82,8,progressive,none,distinct,1 3 4 6 9 10 12 19
881W62XGq2Xi82L9DIZGGC9,8,distinct,none,distinct,1 2 4 6 7 11 15 18
881WDcgM452H8WaY10Z4WeZ,8,plain,none,mixed,1 2 3 6 8 12 12 20
881W18qG4A8iL5KgMfAYH20,8,plain,none,mixed,2 3 5 5 8 11 12 18
881W639KLI4WWWaIlC28QfC,8,distinct,none,distinct,1 3 5 6 8 9 15 17
881W6CUkD5q8K0XaILeruA5,8,progressive,none,distinct,2 4 5 7 9 10 13 14
881W2Po94ANQ20IiMmaaA44,8,progressive,none,distinct,1 4 5 6 8 12 13 15
881W0WWmGqOQ30mHFFCYH8Y,8,progressive,none,distinct,1 2 5 7 8 12 14 15
881W2X8LATDaaWm9590i8G8,8,progressive,none,distinct,1 2 7 8 9 11 12 14
881WA2mPCYXeaA8IvCfKE98,8,progressive,none,distinct,1 3 7 8 9 10 12 14
881W2XMusOu4114K2c510Ha,8,plain,none,mixed,1 3 5 6 6 10 11 22
881W9KMZCnOaG06P8CD3ZZ1,8,plain,none,mixed,2 4 4 5 6 9 11 23
881W0WXmqfqsAaGAGaQ0WK8,8,plain,none,mixed,2 2 4 6 7 14 14 15
881W0ePbIjJ2GnWcBBqWU00,8,plain,none,mixed,1 3 5 6 10 11 11 17
881W0uMcZ843GeWWSALMeK2,8,plain,none,mixed,1 4 4 5 7 11 15 17
881W1GeYBAe810SF6k10Hu4,8,distinct,none,distinct,1 2 3 4 7 12 15 20
881W2rLV2IeMT81vY9Yogo2,8,progressive,none,distinct,3 4 5 6 8 11 13 14
881W0KQh3E6YIo0OCg5Tv29,8,progressive,none,distinct,1 3 6 7 10 11 12 14
881W0aILIHI94o8C656918a,8,distinct,none,distinct,1 3 5 6 8 9 14 18
881W82GgNuOiLuH8on8emWe,8,plain,none,mixed,1 2 4 5 10 10 13 19
881WB2AAiHD440Xnn9FafCM,8,progressive,none,distinct,1 2 4 7 9 12 14 15
881W73GfK6su81oqA2eWG49,8,distinct,none,distinct,1 3 4 5 8 9 16 18
881W5LR58XmaYY0QqQ7DeG4,8,progressive,none,distinct,2 4 5 8 9 10 11 15
881W8YnOgPKiE414139XmaI,8,progressive,none,distinct,2 3 4 6 9 12 13 15
881W10aIj9KYo444EcI8iJ0,8,distinct,none,distinct,1 2 5 7 9 10 12 18
881W1CMH8ZIouY0I94zq6Of,8,progressive,none,distinct,2 3 4 8 10 11 12 14
881W6IolBdp2XW4a2TWFX88,8,progressive,none,distinct,1 3 7 8 9 11 12 13
881W2fCVKbCuQaW71F2EaeG,8,progressive,none,distinct,3 4 5 6 7 9 14 16
881WAYG88uILHgGAoh6G844,8,plain,none,mixed,1 4 5 5 7 7 14 21
881W2XGu4Y862OG42jYmiKA,8,plain,none,mixed,1 1 5 7 10 10 12 18
881W8tg2CY4S84rDNIcNPi0,8,progressive,none,distinct,1 3 5 7 9 12 13 14
881W82PbI4fHWWPKvQjaaI3,8,progressive,none,distinct,1 3 6 7 8 10 14 15
881W4Y8CI0WmPDYn8c36WO8,8,plain,none,mixed,3 3 4 4 4 9 12 25
881W11bZ9JDaG23PoCfKIJ9,8,progressive,none,distinct,3 4 5 6 9 11 12 14
881W4WGO4HOLf2ZNCcLGaA4,8,progressive,none,distinct,1 2 3 8 11 12 13 14
881W92QzEYnGS0BwDAfGAJ1,8,progressive,none,distinct,1 4 6 8 9 10 12 14
881W20TEHC8ei50YBMgnN6e,8,progressive,none,distinct,1 2 7 8 10 11 12 13
881W198bSLJfM8YC4oIXg00,8,progressive,none,distinct,1 4 5 7 9 10 12 16
881W0hj6pa3Qa29AfAzEmO2,8,progressive,none,distinct,2 5 6 7 8 10 12 14
881W0998aU4YHWWGIJ9EM63,8,distinct,none,distinct,1 2 4 8 10 12 13 14
881W5QIhPqE6G92LSXAIB08,8,progressive,none,distinct,1 3 6 7 8 10 12 17
881W88OjLaqR8YX9avjA6YG,8,progressive,none,distinct,1 5 7 8 9 10 11 13
881W4sRq6B62Y2WG8gNuGG8,8,progressive,none,distinct,2 4 5 6 7 8 15 17
881W435LH85B38KPaEHGnx5,8,progressive,none,distinct,2 3 5 7 9 10 12 16
881W0mKA9Cb50GI952Yz2W4,8,distinct,none,distinct,1 3 4 6 7 8 16 19
881W2nGkaIH8nW458e4D54I,8,plain,none,mixed,1 4 4 6 7 11 14 17
881W2172fLE6eGeaSd0mGH3,8,distinct,none,distinct,1 2 4 5 7 12 14 19
881W6JfuK73008aI9MWIGI9,8,plain,none,mixed,2 2 3 6 10 11 11 19
881W2N8aIP4aOpGeZYH0a41,8,plain,none,mixed,1 4 4 8 11 11 12 13
881W0WMT684Y2WGWGhJcJLA,8,plain,none,mixed,2 2 3 5 9 12 13 18
881W8qRTyEaUaWGg0b4f848,8,plain,none,mixed,2 2 3 3 4 9 20 21
881W5IwT5nSbX8amEcXSCm0,8,progressive,none,distinct,1 3 5 6 7 11 15 16
881W6pfZ3a20Wee08CBPbW8,8,plain,none,mixed,2 2 3 3 6 7 14 27
881W2XSKBASK08441gLCLPM,8,plain,none,mixed,1 4 4 4 9 9 14 19
881W12WJO8mK0ILUUgLAXGI,8,plain,none,mixed,2 4 6 7 8 9 9 19
881W49PZHQn91WATmh5q304,8,plain,none,mixed,2 2 3 6 7 10 12 22
881W4ImPPa9a90W4GkCbOa9,8,plain,none,mixed,1 1 1 6 9 9 11 26
881W0D69O4491XJIfBt2XG8,8,progressive,none,distinct,1 2 6 7 9 10 12 17
881W00YYKDKagb8I9A8jwfc,8,plain,none,mixed,2 5 6 7 9 9 12 14
881W0aJ7AYJUGA0HPCrejaa,8,progressive,none,distinct,1 4 5 8 10 11 12 13
881W4KCIA9B2aGRjNgaYGX0,8,progressive,none,progressive,1 3 5 7 9 11 13 15
881W45QPG8Gf80J6ZDYjNdn,8,progressive,none,distinct,2 4 5 8 9 11 12 13
881WA2H4cRCXfm524HuZD2Y,8,progressive,none,distinct,1 4 7 8 9 10 11 14
881W3WH8Yj6IfL8e4I0nO44,8,distinct,none,distinct,1 3 4 5 6 11 16 18
881W4c9yjQM10X54eQib0W8,8,plain,none,mixed,3 3 5 6 8 8 14 17
881W0KcNeSEAX0J2iKAL7YH,8,progressive,none,distinct,1 4 5 7 9 11 12 15
881W0GhuCr2QN1KKKcf6WE1,8,progressive,none,distinct,1 2 4 7 10 12 13 15
881W0Ko0DuYH8X9OgN7bGeH,8,progressive,none,distinct,1 4 6 7 8 10 13 15
881W0HfYmT4KGX8aLvP4XEH,8,progressive,none,distinct,1 2 5 6 9 10 14 17
881W5CerM3EeG1bB6ewiKH8,8,progressive,none,distinct,1 3 6 8 9 10 12 15
881W8553Y8NCaGefLJ9qYWW,8,progressive,none,distinct,1 3 5 7 8 10 13 17
881W31WoIeIA3GG733p9WWW,8,plain,none,mixed,2 3 3 5 6 11 14 20
881WC5IYvAYng0WGirPAP81,8,progressive,none,distinct,1 3 5 6 9 11 14 15
881W2A5YuXm6X88EoZZnqo5,8,progressive,none,distinct,2 5 6 7 8 10 12 14
881W1a92dD31XJ0W41Pb1OK,8,plain,none,mixed,1 1 3 4 6 12 18 19
881W5GgawfIGmgbuKB2P0C0,8,progressive,none,distinct,2 3 4 7 8 11 14 15
881W2GuuAD8OC18cIN8ZG81,8,plain,none,mixed,1 4 4 6 8 10 13 18
881W0KgIjf4hEQCO4YgCXM0,8,progressive,none,distinct,2 4 5 7 8 11 13 14
881W00QeKWqKAXmMBB5iLAe,8,progressive,none,distinct,1 2 4 6 7 11 16 17
881W8d0HfXi0i0csbRgnKo6,8,progressive,none,distinct,1 4 5 8 9 10 13 14
881W04gbD94owI0OCifLbWj,8,progressive,none,distinct,2 3 5 6 9 10 14 15
881WCFBZnPIrf0K60nOSBG5,8,progressive,none,distinct,1 2 4 5 7 14 15 16
881W52H9iI9Yn8GG52A0qKA,8,progressive,none,distinct,2 4 5 7 10 11 12 13
881W00C4S55Ab1IgLD53sAb,8,progressive,none,distinct,1 4 6 8 9 10 11 15
881W28eLjwHY0mGI3IuTgOK,8,progressive,none,distinct,1 4 5 7 9 10 13 15
881W222OK4oLGn8oecMGiK8,8,plain,none,mixed,1 3 5 7 7 8 13 20
881W40GIAE72HIH8417Lk1m,8,plain,none,mixed,1 2 2 2 6 12 19 20
881W149IfBhPXY0ZMf9SPK4,8,progressive,none,distinct,1 3 6 7 8 9 14 16
881W0bGwLDS8GB34X9ZmuGW,8,progressive,none,distinct,1 2 4 8 10 12 13 14
881W18qigL2oy8UE98oCB81,8,progressive,none,distinct,1 2 4 9 10 11 13 14
881W020U9AE0WY94HAZx8ag,8,progressive,none,distinct,1 2 3 7 10 11 14 16
881W0X2cDeYGGWeeKLBPjKY,8,progressive,none,distinct,1 3 4 6 9 11 14 16
881W25PSsFC8WIIgBEWqGWG,8,plain,none,mixed,1 4 5 7 7 9 15 16
881W0WgKfqwLP9CO4Y8C4a1,8,distinct,none,distinct,1 3 4 7 9 11 14 15
881WCkZHofOKaG0BJCgH092,8,progressive,none,distinct,1 4 5 6 7 9 15 17
881W0CGGCH8YG1fKjMUAbDc,8,progressive,none,distinct,1 2 6 8 9 11 12 15
881W4XfKAd3190eOq2T69Cb,8,progressive,none,distinct,2 5 6 7 9 10 11 14
881W214cJHI8mO24694oP9C,8,distinct,none,distinct,2 3 4 8 9 10 12 16
881W26XGiQco00HeYIoeK6B,8,plain,none,mixed,1 2 4 7 7 8 16 19
881W42IJ8y1x418cbHyo98I,8,progressive,none,distinct,1 3 4 8 10 11 13 14
881W4jMJbr5kq8D6ej7W4G0,8,progressive,none,distinct,2 5 6 7 9 10 12 13
881W4405AdDH91n411pHH8X,8,plain,none,mixed,1 3 3 3 8 10 10 26
881W211mLIXmuG84SA30K8H,8,plain,none,mixed,1 2 3 4 5 13 18 18
881W2fYHeF610GKoT69CIG8,8,plain,none,mixed,2 2 6 7 8 11 14 14
881W826dZYRLWIIhgPCEoOY,8,progressive,none,distinct,1 4 6 8 9 10 12 14
881W27r09F7H0XH8CCgJfze,8,progressive,none,distinct,1 3 5 8 9 11 13 14
881W10YQPiCemPQIA1YoP08,8,distinct,none,distinct,1 2 3 9 10 11 13 15
881W14ZXN18dGOPKnwXP8W8,8,progressive,none,distinct,1 3 4 7 9 10 14 16
881W42WKoA8uODIggK21n8a,8,plain,none,mixed,3 3 4 7 7 8 12 20
881W0eMAcn931XGK942Hmm8,8,progressive,none,distinct,1 4 5 6 9 12 13 14
881W10GL2cTd108IAaTomaI,8,progressive,none,distinct,1 2 6 7 9 10 14 15
881W4YOeQaZn10O0G2Ib9Sa,8,plain,none,mixed,1 1 5 6 7 9 11 24
881W2mWG9C3YqGeLAsWaG2P,8,plain,none,mixed,1 1 5 7 7 9 11 23
881W2H4d9sfKeGg92D522W3,8,progressive,none,distinct,1 2 5 7 8 12 14 15
881W8LpHC6Q20SKKJHsCGA4,8,plain,none,mixed,1 2 4 9 9 11 13 15
881W10WIaIL2I9iqIf2X8WW,8,distinct,none,distinct,1 4 7 8 9 10 11 14
881WCXanAaI7aI0Jf4PKYWm,8,progressive,none,distinct,1 4 5 6 9 10 13 16
881W196TGu1T00AcKzIo9bK,8,progressive,none,distinct,1 3 6 8 9 10 13 14
881W0WGMIfMbmasPD54892G,8,distinct,none,distinct,2 3 4 6 7 10 14 18
881W23ZHhfT4I0aWcOXGuY9,8,progressive,none,distinct,1 3 6 8 9 10 11 16
881W113WH62X8b8KIJ1meSK,8,plain,none,mixed,1 4 6 6 8 9 12 18
881W29mu42-aG0eIAewiM8C,8,progressive,none,distinct,1 2 5 7 9 12 13 15
881WCTHG4Nq10H86z7dCGH4,8,progressive,none,distinct,1 2 4 8 10 12 13 14
881W05qswKWOW3B6fIeoKx3,8,progressive,none,distinct,1 3 6 8 9 11 12 14
881W0GHyY9r28X4aE9IcAT9,8,progressive,none,distinct,1 2 7 8 9 10 13 14
881W0CIHLQDXmI4A24cCsKI,8,plain,none,mixed,2 5 6 7 7 10 10 17
881W32GOR8XWWXWme5Dfue4,8,progressive,none,distinct,1 3 5 6 8 9 12 20
881W2X8BeA52J0GG4vFc92H,8,progressive,none,distinct,1 2 3 6 10 12 14 16
881W48WG99429P0WmR8aMQM,8,plain,none,mixed,1 3 3 5 6 11 15 20
881W461CKA92XE8aB4YI4WH,8,progressive,none,distinct,1 3 5 7 8 9 14 17
881W1Gqp3d35WGCI8iJ7JW8,8,progressive,none,distinct,1 2 5 6 10 12 13 15
881W21Wmv2iWmKeK7GXGuQG,8,progressive,none,distinct,1 2 3 7 10 12 13 16
881W34Yf6c31X09eq6M9mOC,8,progressive,none,distinct,1 3 6 7 9 11 13 14
881W5aAacB4X0GboL5Az8G8,8,progressive,none,distinct,1 4 7 8 9 10 11 14
881W1JaS94DGI10WZeKfFbC,8,distinct,none,distinct,1 2 4 6 7 9 10 25
881W6JWXGZnmmG4GOA94KGA,8,plain,none,mixed,2 2 2 4 7 10 17 20
881W0XZn4FE0G4agEGhHugK,8,progressive,none,distinct,1 5 6 8 9 10 11 14
881W4rfGe218H4bnagTAC20,8,plain,none,mixed,3 4 4 4 5 6 17 21
881W1H8eC5KYRGA31L96a22,8,plain,none,mixed,2 2 4 5 6 10 15 20
881W0ZmSE8lG054YYAfY9Kb,8,progressive,none,distinct,1 3 5 6 8 9 14 18
881WAbLedIYGO80W673qgWn,8,plain,none,mixed,3 4 4 6 6 8 9 24
881W0K-le874K8H9fQgaOfK,8,progressive,none,distinct,2 4 6 7 9 10 12 14
