sbn,size,category,symmetry,size_profile,sizes
771W8CIXIi3ITJXJC5,7,shape-cross,none,mixed,1 6 6 6 7 10 13
771W0CDFlUScYW0eXp,7,shape-T,none,mixed,1 3 4 6 9 13 13
771W6756QQA4454K8W,7,shape-corner,none,mixed,2 2 6 6 7 10 16
771WYaaiXd00LLPd55,7,shape-L,none,distinct,1 2 5 7 10 11 13
771WGjoXID8GioXIEn,7,shape-cross,none,mixed,1 3 3 6 10 13 13
771W0CIXoiaGTJXISK,7,shape-cross,none,mixed,3 3 3 6 8 13 13
771W4466cM846559II,7,shape-corner,none,mixed,3 5 6 6 6 7 16
771Wn-oXIC02EIXoi4,7,shape-cross,none,mixed,1 3 5 6 6 13 15
771W5CoXIC4KCIXICa,7,shape-cross,none,mixed,1 2 8 8 8 9 13
771W0DECCCinmm0iqa,7,shape-T,none,mixed,1 3 3 6 9 13 14
771Wgghnqa00399DLP,7,shape-L,none,distinct,1 4 6 7 8 10 13
771Wmm_pge005LBJL5,7,shape-L,none,mixed,2 4 4 6 7 13 13
771WWYrdme00JFDPrb,7,shape-L,none,distinct,2 3 4 5 10 12 13
771W4655AGG4466gUI,7,shape-corner,none,mixed,3 4 4 5 7 10 16
771W0SSCCECeee0YZZ,7,shape-T,none,mixed,2 2 4 4 12 12 13
771W4666Ag474455ee,7,shape-corner,none,mixed,1 4 4 6 9 9 16
771Wfffsqe00B93D9H,7,shape-L,none,mixed,1 2 2 6 10 13 15
771W6445RHH44644Ye,7,shape-corner,none,mixed,1 2 4 6 10 10 16
771Weadiqo0017hFLD,7,shape-L,none,mixed,3 3 4 5 9 12 13
771WffqaYg003RP55L,7,shape-L,none,mixed,2 2 2 4 12 13 14
771W0DDCDCiZYY0aag,7,shape-T,none,mixed,1 2 5 8 8 12 13
771WIDJXIi0XlpXIi8,7,shape-cross,none,mixed,2 2 4 6 9 13 13
771W4446aaS4554KOO,7,shape-corner,none,mixed,1 4 4 6 7 11 16
771WeipXIC50CIXJDK,7,shape-cross,none,mixed,2 2 5 6 8 13 13
771WYgbvaf00rvV1H7,7,shape-L,none,mixed,1 2 4 6 6 13 17
771WYkhifc00HHZTND,7,shape-L,none,distinct,3 4 5 7 8 9 13
771W0iiiyUCWcX0bcc,7,shape-T,none,mixed,1 4 5 8 9 9 13
771W0Uj-liCXua0Y-W,7,shape-T,none,distinct,1 4 5 6 8 12 13
771WYYZiki00999DJB,7,shape-L,none,mixed,3 4 5 6 6 12 13
771W0CCSCDCaai0ZZY,7,shape-T,none,distinct,1 2 4 8 9 12 13
771W0DDCCCiZYY0aai,7,shape-T,none,distinct,1 2 5 7 9 12 13
771W5CoXIC4MEIXICW,7,shape-cross,none,mixed,1 2 2 7 8 13 16
771W0CCDDDjZYY0aae,7,shape-T,none,distinct,1 4 5 6 8 12 13
771W54751986665fn9,7,shape-corner,none,mixed,2 3 4 6 6 12 16
771W0EEDiCEacc0Xea,7,shape-T,none,distinct,1 2 5 7 9 12 13
771W0EDDDiiXYY0Wmc,7,shape-T,none,mixed,1 1 4 4 13 13 13
771W0CCCEySZWY0igg,7,shape-T,none,distinct,1 2 5 6 7 13 15
771W1DIXJEA8CIXoiI,7,shape-cross,none,distinct,2 3 5 6 9 11 13
771W0CCSiDDgia0YYX,7,shape-T,none,mixed,1 3 4 7 8 13 13
771Wafbbae00nnp99b,7,shape-L,none,mixed,2 3 3 8 9 11 13
771WcZjZXe0099JxdH,7,shape-L,none,distinct,1 3 4 7 9 12 13
771WZeecgg0055jf5b,7,shape-L,none,mixed,1 4 4 5 11 11 13
771W0EEiCCCbff0emm,7,shape-T,none,mixed,2 2 3 7 8 13 14
771WZ_imeb00XThXH3,7,shape-L,none,mixed,1 2 2 5 9 13 17
771W0DjUSCCgou0aem,7,shape-T,none,distinct,1 4 5 6 8 12 13
771WXYkYfZ00HHVNb5,7,shape-L,none,mixed,1 2 4 7 9 13 13
771WdhbbbY00HHnJ39,7,shape-L,none,mixed,3 3 4 5 8 13 13
771WaDIXID04ioXIUb,7,shape-cross,none,mixed,3 3 4 5 7 13 14
771W4iIXIDGmSJXIE3,7,shape-cross,none,mixed,1 1 6 7 10 11 13
771W0SUzjDEYiW0qjW,7,shape-T,none,distinct,1 3 5 6 10 11 13
771Wjfwego009JjDH1,7,shape-L,none,mixed,1 5 5 6 7 12 13
771WaaZoef00957NRH,7,shape-L,none,mixed,1 3 5 6 8 13 13
771W0CSDCEEeeu0egc,7,shape-T,none,mixed,1 4 5 7 7 12 13
771W45644SQ66649Gm,7,shape-corner,none,distinct,1 2 4 6 7 13 16
771W1SIXIieXkIXICe,7,shape-cross,none,mixed,1 1 4 8 10 12 13
771WXnabwu00XLLLNB,7,shape-L,none,mixed,2 3 6 7 9 9 13
771WeWXgom00bdBBBJ,7,shape-L,none,mixed,2 2 5 5 5 13 17
771WemqzYa00bvL759,7,shape-L,none,mixed,2 3 3 6 8 13 14
771W0CEEFCiZYY0oaY,7,shape-T,none,distinct,1 3 5 7 8 12 13
771W66759aa46668GI,7,shape-corner,none,mixed,3 3 4 5 6 12 16
771Wiebb-m00HLp57J,7,shape-L,none,mixed,1 4 4 7 9 11 13
771Wafinyg0039rhfT,7,shape-L,none,mixed,1 3 4 6 9 13 13
771W44559Be5446IH9,7,shape-corner,none,mixed,1 3 6 7 8 8 16
771W0C_SCCDuWq0emf,7,shape-T,none,mixed,1 1 2 5 12 13 15
771W0CEDCSEbbc0nea,7,shape-T,none,distinct,1 4 5 6 9 11 13
771W0iCFCCEqaa0XiW,7,shape-T,none,mixed,1 1 1 8 9 13 16
771W4456bXK6544JV8,7,shape-corner,none,mixed,1 3 5 7 7 10 16
771W0iikECCaee0iYY,7,shape-T,none,distinct,1 3 4 7 10 11 13
771WaZcqub00937xJX,7,shape-L,none,mixed,1 2 4 5 11 13 13
771W1koXJCGWCJXJjZ,7,shape-cross,none,mixed,1 4 5 6 10 10 13
771W0iCjDEEeqq0WZf,7,shape-T,none,mixed,2 2 4 6 10 12 13
771W0CSCSTUqqe0XXY,7,shape-T,none,distinct,1 3 4 6 8 13 14
771W4575POG4454S4Y,7,shape-corner,none,distinct,1 2 4 6 8 12 16
771W0CDTiCDcWi0aan,7,shape-T,none,mixed,1 1 1 7 10 13 16
771WWUIXoCGAiJXoC4,7,shape-cross,none,distinct,1 2 5 6 10 12 13
771W8DIXID64CIXIVX,7,shape-cross,none,mixed,2 3 6 7 9 9 13
771W1DoXICeHCIXIUI,7,shape-cross,none,distinct,1 2 5 7 9 12 13
771W0DDCCSCZZX0eee,7,shape-T,none,mixed,2 2 3 4 12 13 13
771W0SyiSEEmag0YXX,7,shape-T,none,mixed,2 2 2 6 10 13 14
771WaYlZYX00HHPnFH,7,shape-L,none,mixed,1 1 5 6 7 13 16
771W4456KAG4475B6U,7,shape-corner,none,mixed,1 4 4 7 7 10 16
771WcYwomm00H9HnLL,7,shape-L,none,mixed,1 4 4 4 8 13 15
771WXjIXJC44SIXISI,7,shape-cross,none,mixed,2 4 5 7 9 9 13
771Wggrfae00fnVHH5,7,shape-L,none,distinct,2 3 4 6 9 12 13
771W4454NKO4445SQK,7,shape-corner,none,mixed,2 5 5 6 6 9 16
771W4566MKK44668IY,7,shape-corner,none,mixed,2 4 6 6 7 8 16
771W5776a844667aG8,7,shape-corner,none,mixed,3 3 3 3 8 13 16
771W4674OIA4457Z8O,7,shape-corner,none,distinct,1 2 4 6 7 13 16
771WgZhkoa00ZbLR9X,7,shape-L,none,distinct,2 3 4 7 9 11 13
771WigctXW00D9Pb9B,7,shape-L,none,mixed,1 2 5 7 7 13 14
771W0SSCCCDaai0eef,7,shape-T,none,distinct,1 2 6 7 9 11 13
771WYaiqqn0099Hppn,7,shape-L,none,mixed,2 3 3 9 9 10 13
