sbn,size,category,symmetry,size_profile,sizes
AA1WIIX99I53yHJwp21WC2IWgrZH60eiGZ,10,distinct,none,distinct,1 2 3 6 9 10 11 17 20 21
AA1WeZ2jblQql2Ce4WKHMq2WaNg86sC8Wm,10,plain,none,mixed,3 5 8 8 11 12 12 12 13 16
AA1W2mCYX5Gw840Wy44GH2D8A1F9B8ed58,10,plain,none,mixed,1 2 2 5 7 8 9 17 21 28
AA1W2mb3STka2GoA5Z090O2OZoA14ZRW9X,10,plain,none,mixed,1 1 3 4 8 10 11 18 21 23
AA1W3X0e4m1K8XC8A5G6AYKLWe0YY0G60y,10,plain,none,mixed,1 1 1 2 5 8 10 21 25 26
AA1WGa28OaAXSGj5b54IcGJXZ4082T8H16,10,plain,none,mixed,1 3 3 6 10 11 11 12 20 23
AA1WKamU1B932892Y4WA7I1J08D2gHI5nA,10,plain,none,mixed,1 3 5 5 9 10 11 13 14 29
AA1W62nD8aa3w4em51G40Gn5HAZFAWu55a,10,distinct,none,distinct,2 3 4 5 6 13 15 16 17 19
AA1W3GSbCOP28mLEkCGH0e2WXSG2HsCGH1,10,plain,none,mixed,1 3 4 6 6 10 10 18 20 22
AA1W2G9aKD2OPZG2vv8PGb4maSdG6nrvH1,10,plain,none,mixed,1 5 5 6 8 8 11 15 19 22
AA1WD2ecWemH1AyKTO1CQLcmfLHaOu96mX,10,plain,none,mixed,1 3 6 6 8 9 11 11 15 30
AA1W8GH3Ha9fOm2082G8X89Sng9OL3OZ2e,10,plain,none,mixed,1 3 3 6 8 8 10 14 17 30
AA1WGg4eMqApa510o0WI8pPGcAuK33e34O,10,plain,none,mixed,1 1 4 5 7 7 12 14 22 27
AA1W9MAIWg2aNrcav1YI41f5Bb7e0xf208,10,plain,none,mixed,1 3 4 9 12 12 13 13 14 19
AA1WGy454af68PZAY8OOEAJ2Y8H3L14eH1,10,plain,none,mixed,1 1 3 8 10 11 11 13 17 25
AA1WaGY4GN2X0K38P5OW011GTAeK210C0W,10,plain,none,mixed,1 1 2 3 3 7 7 16 29 31
AA1W6GkXX990HqGX5OeGXC90OpIIWJ29em,10,plain,none,mixed,1 1 4 6 8 11 13 14 19 23
AA1W8C08N1B1EEPWO0W6FHsGZ50q5WqT64,10,plain,none,mixed,1 1 4 5 9 11 11 11 21 26
AA1W2CHKOmBIYYAIAXAg3S0GoJHn813LXe,10,plain,none,mixed,1 3 3 4 5 8 11 15 23 27
AA1W0G10mwHAmG74fX048c6Wo9GoCAaqWq,10,plain,none,mixed,1 1 3 6 6 7 8 16 23 29
AA1W58JIIaEKsL9Jc912GPMg2yeOZbqHG8,10,plain,none,mixed,2 4 4 4 5 11 14 14 16 26
AA1WLZ7eqYJWm6264WK2IoWn6cCa2XcWI2,10,plain,none,mixed,1 2 6 6 8 9 12 16 19 21
AA1W90d4n4CYa9aaaXI0W53jXXqFWP1e30,10,plain,none,mixed,3 3 3 5 5 7 12 20 20 22
AA1WCiiy6DfIHLl8g4a264kI5f5JPCacX0,10,plain,none,mixed,2 4 5 6 7 11 14 14 18 19
AA1WIQmw04K2GOR2unGGH1CIed1XC8Yb8b,10,plain,none,mixed,1 5 5 5 6 6 7 17 20 28
AA1WH1Hq3WA2Y9eig4e8I0t1FNK90G836K,10,distinct,none,distinct,1 2 3 4 5 6 9 19 20 31
AA1W4Y2NkOZ3GI2Uo8Y8Ong58H8MGN48Q0,10,plain,none,mixed,1 1 7 9 9 9 10 14 14 26
AA1W8Y75TYYaGY1W4488P6uoaGgXC3mc1m,10,plain,none,mixed,1 3 4 6 7 10 10 11 20 28
AA1W8eQ5RWK2Wi2u90D99D4z8uH4W418E0,10,plain,none,mixed,1 2 5 6 6 7 7 13 13 40
AA1WWY8Ga96aII5z30WbDV2OL4OXuXoFGS,10,distinct,none,distinct,1 2 4 5 9 11 12 14 17 25
AA1W4D0H4RHYOpeHMH6XBb8N3OAnEf85L0,10,plain,none,mixed,1 1 4 5 9 11 12 17 17 23
AA1WG0p5WbCeGq18H1a4mgayLZYKAB0e2G,10,distinct,none,distinct,1 4 5 6 9 10 11 13 15 26
AA1WH0q_YIO30u0B8O6H1Cq5dav7m904ea,10,plain,none,mixed,1 2 4 6 7 7 8 12 20 33
AA1W1W-8ve7K9I48T0e2WE0QYg3iC1WY78,10,plain,none,mixed,1 1 3 3 5 8 8 10 22 39
AA1W2WI28vP8m648k52EXmC1I4fM24GoE1,10,plain,none,mixed,2 2 2 3 3 10 15 16 19 28
AA1WH3m4X2HE4Q2Wmg418IL54WsANHX48o,10,distinct,none,distinct,1 3 4 5 6 13 14 15 19 20
AA1W56eE0-1r1eH8511IaGI1J6BH8mM9HJ,10,plain,none,mixed,1 2 6 7 8 10 14 15 15 22
AA1W4YJ4SE4U1SJU10m91m-NuKiZeaYB4W,10,plain,none,mixed,1 5 5 6 6 10 13 16 18 20
AA1W48c0C1LSHbCaV2G90o2GHLInJqOr0C,10,distinct,none,distinct,1 4 5 6 7 8 11 13 15 30
AA1WH2BHvkLfMR4WK5W10FEP6204J18c1W,10,plain,none,mixed,2 3 3 4 4 6 9 18 19 32
AA1WI9ec1m40uCfaZCH832uKebIHXK4WWA,10,plain,none,mixed,2 3 5 6 8 8 10 11 19 28
AA1W0G470srSaB214DG4Gh3uILA4V4GC1L,10,plain,none,mixed,2 2 2 3 7 7 9 12 25 31
AA1W082XWYQiYXXKBA8K1qAfXF9CHJyaWN,10,distinct,none,distinct,1 6 7 8 9 10 11 12 14 22
AA1We0WJX0A128m40m4mY48buV08P0D2GI,10,plain,none,mixed,1 1 1 2 5 8 9 14 25 34
AA1W49046YAHo4H0234C104EU5mb4eaA5G,10,plain,none,mixed,1 1 1 1 4 10 16 19 22 25
AA1W88aaqg6WS538OG44I2Gk4BXq9MZW40,10,plain,none,mixed,1 2 3 3 6 9 12 17 21 26
AA1WY0GBXgCsKHy6GA4Y0E22WQ28SWJ9P4,10,plain,none,mixed,1 1 3 7 8 9 10 16 19 26
AA1Wu6b8c82IH1WhHP1A2mPUA1WiCifZYO,10,distinct,none,distinct,1 2 3 6 8 10 11 14 17 28
AA1WA4RI9oUGB11HXvWaYdAyGeANYCIPCK,10,plain,none,mixed,2 7 7 7 7 9 12 12 13 24
AA1WHYy8_7Wq24NKaaO31CLICXw8X8SG0W,10,plain,none,mixed,1 1 7 8 10 10 10 11 18 24
AA1WeHAI4G8YXCmS3c885XtC5ZEy784HYK,10,plain,none,mixed,1 2 3 4 6 6 10 17 25 26
AA1WKYbr1iDWIFIreX8G928mO0GOPeO2cI,10,plain,none,mixed,1 5 5 5 5 8 11 13 15 32
AA1WK2egKJOKz30a1GOOHwPGwsa5IoAB8X,10,plain,none,mixed,1 1 6 6 13 14 14 14 14 17
AA1W4WyAXGa7vuXSri8K26I8hMKCoXPB92,10,plain,none,mixed,1 4 7 9 9 10 12 12 12 24
AA1W652OX3826YA8ICAC7jcK20KFX7GbDE,10,plain,none,mixed,1 3 5 6 6 7 8 11 15 38
AA1WS1bIP8974pGooKG206w8PJvKB78W91,10,plain,none,mixed,1 1 5 5 11 13 14 15 15 20
AA1W53u1SYA8I8AoKnG88XqWTVb30O1NZ4,10,plain,none,mixed,1 1 3 6 7 7 9 16 19 31
AA1W251iEAYAE7uZ2i2WGpDUhjPq0WJE4P,10,plain,none,mixed,3 5 5 6 8 9 10 14 16 24
AA1W8Wvea8X4uT12Ga4H1PAsOXYKu22Ga4,10,plain,none,mixed,3 4 4 5 6 8 8 9 16 37
AA1W5WyeDuIWWeH2IoaHWW2IwgQGE33P18,10,plain,none,mixed,1 1 3 5 7 9 13 16 17 28
AA1W2ZC5AI8d41X-NQ4HAHjNCX9ibQ4S8Y,10,plain,none,mixed,2 2 7 7 9 10 12 14 18 19
AA1WH0B57aj4KF2CQY6e4e9mPGgIla5Ga4,10,distinct,none,distinct,1 2 5 8 9 10 12 15 17 21
AA1Wh64CCgIfAC0i4W90BX-8bLMQ-f0F29,10,plain,none,mixed,1 1 3 6 7 10 11 16 22 23
AA1W9YMOkb1NQ4404mu61Ect-o4944ZH0e,10,plain,none,mixed,1 1 3 6 7 8 9 15 19 31
AA1W4Y2H94uWE0Duvue2WniKL2GKPFI9B6,10,plain,none,mixed,1 1 6 7 7 8 9 12 22 27
AA1WKwyH5up8p4OWu300PG6HIL50M0maW8,10,plain,none,mixed,1 1 2 5 5 5 13 15 23 30
AA1W61G7er4jia0Gc112WB1UI9geF20G0H,10,plain,none,mixed,1 1 2 3 4 6 14 14 21 34
AA1WM4lzaSOeSGb8v1475TKHqEaC6iWK4G,10,plain,none,mixed,5 7 7 8 9 9 10 11 15 19
AA1WeH3HrEIxhJgeJ0qWHYQ8f7mWI8SGaW,10,plain,none,mixed,1 3 6 6 9 10 12 16 17 20
AA1W61JraKYAKX48SaK2AQOD2O9eLImc2G,10,plain,none,mixed,1 3 5 6 8 10 11 11 17 28
AA1W4G4wl8Hg1cJK19m72K5IDm5Bh1kjs5,10,plain,none,mixed,1 2 4 4 6 9 10 13 17 34
AA1W30PiIKU8H4Ka8988o4QWcR2GIBt7-4,10,plain,none,mixed,1 1 2 8 9 10 16 16 17 20
AA1W50O9egAj690e61230G23bq8IV0WFA9,10,plain,none,mixed,1 1 2 6 10 12 12 16 19 21
AA1W7128gnXA4eYBKG41Gs9j1aHYgc5GWM,10,plain,none,mixed,1 1 3 6 9 11 15 15 17 22
AA1W8QHd9JaKoghwViX4B4e8eUc1er94u8,10,plain,none,mixed,1 1 5 8 9 13 14 15 15 19
AA1W220c61ff5GOcGv8Y6G__6u0068i4f2,10,plain,none,mixed,1 1 5 5 5 6 7 7 14 49
AA1W0HO0hdiYG4eQM4W2Gp96OvvIwb85p2,10,plain,none,mixed,1 1 2 3 9 12 15 16 17 24
AA1WWWGTL2Y4pEPjYCKu2APIYE7caGbIA4,10,plain,none,mixed,1 1 5 10 11 12 13 13 16 18
AA1W0e9aOi8Gn3AQ0G0PmE1GwOJOcHoIf5,10,distinct,none,distinct,1 2 3 4 8 9 10 16 20 27
AA1W2OfKP9IWgI38k2WGg6Ffwa8Uz7O80W,10,plain,none,mixed,3 3 4 5 5 11 12 13 16 28
AA1WmW5kYg1C4B8g2efE6eT0iHP43x4KqO,10,plain,none,mixed,1 4 5 5 7 7 8 16 17 30
AA1W8YeKG4625YIAeeGYKTAzKKYztx41GP,10,plain,none,mixed,1 5 6 7 7 9 10 14 19 22
AA1W4KESegyemkAIZ1GY2lBAaX4JUK2SXO,10,plain,none,mixed,1 3 5 5 10 12 12 14 19 19
AA1W607Wub8mCgaAtY4GfA99rYqPXXMa40,10,distinct,none,distinct,1 2 3 5 7 9 12 17 19 25
AA1W2H8D6magkI2JBz1eCGiGXHFfcK92Wa,10,plain,none,mixed,1 3 3 8 9 11 13 14 18 20
AA1WmU8l6btYab4a2WO2G8Q1GKHHbb18CX,10,plain,none,mixed,1 1 4 5 10 12 15 16 18 18
AA1W84Yhmv9AAIDZKfGeY2I_Y4gCGX7hCW,10,plain,none,mixed,2 4 5 6 6 13 15 15 16 18
AA1WaXxdK6JoXWH3O914Nkvf8A4WA50ZI4,10,plain,none,mixed,3 4 5 6 7 9 9 11 14 32
AA1W1W4cIwuEHiAdeuOK9E4WxJ8WeB44e2,10,plain,none,mixed,1 2 5 6 6 7 10 14 22 27
AA1WG8I8j2Z642911S4298h6-tmI6Rgn99,10,distinct,none,distinct,1 3 4 5 7 11 12 16 20 21
AA1W0Ma2F1WY6Yg7JGbKbOKx7uq9XUqLe2,10,plain,none,mixed,3 4 4 5 6 8 8 11 14 37
AA1WaXAXWABezaQ0X44966mosqMAKF84WC,10,plain,none,mixed,1 5 5 5 6 8 11 12 23 24
AA1WIAWa3Gg3FecaJnX4Jy8Oci8I18I1CG,10,plain,none,mixed,1 5 6 7 7 8 10 11 17 28
AA1WeMaOY6dCxA9XKGK1AXiMi0eW15f6GW,10,plain,none,mixed,1 3 3 8 8 9 10 14 18 26
AA1WS73o10MIWm2430AWnA5JAyKncKqIiL,10,plain,none,mixed,2 3 3 4 7 9 11 15 21 25
AA1W8H18v1af0s4cX182Wf5eq5Gc4ZIYYa,10,distinct,none,distinct,1 2 3 5 7 12 13 14 19 24
AA1WI00nlk8H4Kiffa5L2Cb5Ba8XGmu923,10,plain,none,mixed,1 2 3 5 8 10 10 14 20 27
AA1WX4GOwPk6EIHYKKX1AmIvXAcuP1OG8W,10,plain,none,mixed,1 1 7 8 11 11 12 14 16 19
AA1WG40G9MCrHd4eHo4A72818EmI3P9BII,10,plain,none,mixed,1 5 5 5 6 7 9 10 23 29
AA1WD3Gg1W-rg0W20G6X7WA0Og4W70D4Wa,10,plain,none,mixed,1 1 2 6 6 7 7 9 24 37
AA1W3WW24W5Q197H594AWo7WpwGMb8e30b,10,plain,none,mixed,1 2 5 6 6 9 14 16 17 24
AA1WA99Hme6M4YQAIb828CQ9G24lL9wGa8,10,plain,none,mixed,1 1 7 8 8 10 12 14 17 22
AA1W810O4DqABqZ23113n2M1tFPuAO_698,10,distinct,none,distinct,1 2 3 6 10 11 12 15 17 23
AA1WI4R4eE0G3egwVw80c8Ho1OZ1akgEiY,10,plain,none,mixed,4 6 6 6 7 7 7 8 10 39
AA1WA108D00N8E0A32890u6C5X8F2WK4JY,10,plain,none,mixed,1 1 1 2 4 10 11 13 18 39
AA1W8a40XqI8mk4SYXaGa9d9KC8a4mW40m,10,plain,none,mixed,1 1 1 4 5 6 12 17 23 30
AA1WGXPeW42OLS2iA0JGH2faBXAYqYwHSY,10,plain,none,mixed,1 1 6 6 7 10 10 11 20 28
AA1W50nkB72Wu1GB1GYA2GU2mDC93184a6,10,plain,none,mixed,1 1 4 5 9 10 10 13 21 26
AA1W2aY5TaCI3G9oGZWK50gqJmg38SYBYG,10,plain,none,mixed,1 1 6 6 7 10 13 14 16 26
AA1W4CUYs8l47GyK4Y8aGiC9HiIKgf4Y44,10,plain,none,mixed,1 3 5 8 9 9 12 13 16 24
AA1W51GS7mEIyOX7H2e8WaIM8OC92GI4ma,10,plain,none,mixed,1 2 4 9 9 10 10 13 18 24
AA1W69oBZ4pYQ8l8v8Q48K9EX498KWSmgA,10,plain,none,mixed,1 3 3 7 10 10 11 13 21 21
AA1W8P5JceOGf8HXQ5W4H3I0yAQGD6eIYA,10,plain,none,mixed,2 3 3 4 9 10 14 16 16 23
AA1W55s2e8GJe9C4H82KCdXYOX18lyvH17,10,plain,none,mixed,1 1 6 6 7 10 11 14 21 23
AA1W14A8nr9X8b10E0GXoAHGj8GWoc4OYa,10,plain,none,mixed,1 2 3 6 6 9 13 14 19 27
AA1WHIZYIQLYS9A9OCA4BXXaBNP3X4eHC0,10,plain,none,mixed,1 2 3 7 11 14 14 15 16 17
AA1Wa31IYcajLhBI4Gea0aWoG-KabF1qWe,10,plain,none,mixed,1 1 2 6 9 12 13 17 19 20
AA1W4qOZLCUDmk1WC3GWWm49Weemc1Go6W,10,plain,none,mixed,1 2 7 7 8 9 11 13 14 28
AA1WOL1F1WgKebHd2GXGqY4GqIPYNoumS4,10,plain,none,mixed,2 3 4 10 10 11 11 12 14 23
AA1W60b88w4U__Z040G2W82JQqhGKamf4W,10,distinct,none,distinct,1 2 4 6 8 9 11 12 20 27
AA1WAn6E0GSz4NsIIQb1GK51OKi8WYf2GW,10,plain,none,mixed,2 2 3 5 6 10 11 11 19 31
AA1W5mmBYiK6S8XbGIa10GBIMAUB6U4Gw1,10,plain,none,mixed,1 1 3 9 10 11 11 13 16 25
AA1W52YgZZHyDubwI4GP0RuagPWCaNc218,10,plain,none,mixed,1 3 5 5 9 11 11 13 19 23
AA1Wa0W40j4IqGY4HaKn29IIIBH341mC0W,10,plain,none,mixed,1 1 2 7 7 8 14 17 20 23
AA1W082GoAoiqhazJf5GQX2OU2WX92Wa0K,10,plain,none,mixed,3 3 3 8 8 10 11 11 14 29
AA1WC1YUCHa2b5H544G49GH1EKe41WUoKi,10,distinct,none,distinct,1 2 3 4 6 9 11 16 18 30
AA1WnIDCWZI0GA0g69H24GK1jLA60b4aJ0,10,distinct,none,distinct,1 2 3 5 6 9 10 12 22 30
AA1W0Wv4Gbgf1jIA0o42Ol50KdYSYLXrH2,10,plain,none,mixed,2 2 5 7 8 8 13 14 18 23
AA1W40eJ20BAXHKKgHa18EMIHp5jYCMZCX,10,distinct,none,distinct,1 3 4 5 6 9 15 16 17 24
AA1WKAIKXSnYyCISIYY40mDXWshAKYDW00,10,plain,none,mixed,1 6 7 7 8 8 9 12 17 25
AA1WXSWBZOUYz8i9XQG93DIXOy49MnIg90,10,distinct,none,distinct,1 3 6 7 8 9 10 17 19 20
AA1WYIqIb0J2MMAgD4e1DeWLXT1aAKA2WO,10,plain,none,mixed,1 5 7 7 10 10 11 11 18 20
AA1WWXnAnQ6dQ3HgWm01yKXZogqYgIXI4G,10,plain,none,mixed,1 3 3 7 9 9 10 15 16 27
AA1WW409tixKLaau421WJ0IB1LI6IXiJY5,10,plain,none,mixed,1 1 1 6 11 11 12 17 19 21
AA1W614Y2mOoB5PE3yW2BGJ4kCUXs8a286,10,plain,none,mixed,1 1 5 7 9 12 12 14 17 22
AA1W9KA9EG4XPBJ41G48MYyms0no6e7H3G,10,plain,none,mixed,1 1 4 8 8 11 13 13 20 21
AA1WA3OCGh48XACFDC90G5mfAPD5KYY8W4,10,distinct,none,distinct,1 3 5 6 7 8 13 15 18 24
AA1W10X43WS8Lf4eZ3m9152X9psSIA9HEX,10,plain,none,mixed,1 1 5 8 9 12 13 16 16 19
AA1WYCfe4WHLAX1E8901amY7CbaiHICKGZ,10,plain,none,mixed,1 1 4 7 7 11 15 16 17 21
AA1WD8CGaGWyfGhq7XA31GJMTGZXVKHa04,10,plain,none,mixed,1 1 3 4 5 14 15 15 16 26
AA1W4NHqukJjWq704CIY92d2k-9G220a9I,10,plain,none,mixed,1 3 3 4 4 8 14 15 17 31
AA1WXXHC9AQxUEIIGmK4aaXO7PTo1KZg0W,10,plain,none,mixed,1 7 8 9 9 11 12 12 15 16
AA1WA0H288U2AHKGKv8Z4UaOI4TrYCIWf6,10,plain,none,mixed,2 3 5 6 7 8 13 14 21 21
AA1WHZgUCAIYQLOL31G19f8i493r0KqP32,10,plain,none,mixed,1 3 5 9 9 11 12 15 17 18
AA1W2YCmb8QR4X4GXC8GHef4GY4cT0m40J,10,plain,none,mixed,1 2 3 4 8 8 14 14 20 26
AA1We5IWfS2Eg3FizKY31K9AiNFLr4EJXW,10,plain,none,mixed,1 3 7 10 11 12 13 13 15 15
AA1W174X74D9M81HI1GG4WOSfdCa-WC3Wk,10,plain,none,mixed,1 2 3 3 8 14 15 16 18 20
AA1WYMnw0b308Lb482K0X2X_8DXTD82WJY,10,plain,none,mixed,1 2 2 3 4 6 9 20 25 28
AA1WXK9AGI4babJeK2B12KIXACQ31WanC8,10,plain,none,mixed,1 2 6 7 7 12 13 15 16 21
AA1W4Od1H4DCn2080aG18G21GT3rIzq6YC,10,plain,none,mixed,1 2 3 7 9 9 11 12 21 25
AA1W70AU954f5zHGK1CH249Qofw9WjCO0e,10,plain,none,mixed,1 1 2 5 8 10 13 13 23 24
AA1WGf4I2GL0gIY4H48891tWy2YuIGO24G,10,plain,none,mixed,1 1 2 5 7 14 16 17 18 19
AA1W8SAI892wqaPs92AA7SWi2YNk1ehIa8,10,plain,none,mixed,1 2 6 7 7 11 11 11 19 25
AA1WWa3GXA9vq7n8S2G1YC9uG0uQC74h3e,10,plain,none,mixed,1 3 4 4 7 8 13 13 21 26
AA1W27W5f4247igAaAnc2lb34fPwNW82p8,10,plain,none,mixed,1 1 5 7 7 9 14 14 17 25
AA1WA0z7q5BHYPWhBP84X495k6HJb4az8C,10,plain,none,mixed,1 3 5 5 11 11 12 15 16 21
AA1WAdWg5IAJ8Y4HI8gaaAI89n4PY0G894,10,plain,none,mixed,2 3 4 4 7 11 12 14 20 23
AA1W50H19wki5HK9ALG48U2H2YJ2b4efyX,10,plain,none,mixed,1 4 4 7 8 10 11 13 20 22
AA1WG2HHICHOh61HhgY0G1o6Lp0POIXPDa,10,plain,none,mixed,2 3 3 3 4 7 10 19 24 25
AA1WGAQG4222ilGAWnH2nv58a76r6OeuB0,10,plain,none,mixed,1 3 3 3 4 10 15 17 17 27
AA1W30oIGH0W4_Wa9n18X8GYAWrgCvYaD0,10,plain,none,mixed,1 1 4 8 10 10 11 12 16 27
AA1W40Zy9HAoAbWqB18H14JWkS2LIIua60,10,plain,none,mixed,1 1 6 10 11 12 12 13 14 20
AA1W89mWW81XMhEau92BIHIYEX2KT0M1y8,10,plain,none,mixed,1 2 4 7 7 7 7 20 21 24
AA1W4eaOHoFp6ebO48YBHGH2M8WI4YG1CA,10,distinct,none,distinct,1 2 3 8 10 12 13 14 18 19
AA1W0G4GHb1kC2Y1UGqK2uCecCne97L2nW,10,plain,none,mixed,1 1 2 5 5 11 13 15 22 25
AA1WGmm4mfV8WPr8l482GKb4PaIHP64P2O,10,distinct,none,distinct,1 2 4 7 8 11 12 15 17 23
AA1W183B228DXU4naoWJ2DSXG932uN1KGC,10,plain,none,mixed,1 1 4 6 10 10 11 14 16 27
AA1W488Y1WyEeTxqX1W93ZPAIuU5JIKJ6a,10,plain,none,mixed,1 6 7 9 10 10 11 11 14 21
AA1WGYBFAw4BsI6KAIA0G6UOeH0rYaAU60,10,plain,none,mixed,1 1 4 5 7 13 14 16 19 20
AA1WM1fz0OcnqaZBX4WCIShG4EC95mI4cY,10,plain,none,mixed,1 1 2 7 10 11 11 17 18 22
AA1We4X4n8H0K20oJO8IWK6zNA9E3p60E2,10,plain,none,mixed,1 1 2 3 7 9 13 14 14 36
AA1W1SaSZK5KeY0Nf99WwI6Imf4k2ao0a0,10,plain,none,mixed,1 1 5 7 9 11 11 12 18 25
AA1W283nAEkAU972eM28Iq3OW24ewciE4G,10,distinct,none,distinct,1 2 4 5 7 9 11 13 23 25
AA1W0naWiGr1LfIce10mSUb2sWbyfbIBI2,10,plain,none,mixed,1 1 5 7 8 9 11 17 17 24
AA1WAH6M9az4mdHaYD00GcQs5eQKL5kSGZ,10,plain,none,mixed,1 2 2 7 8 8 11 15 18 28
AA1W8eZ1GKiu9bqdXCY48O34eMxN35ILg0,10,plain,none,mixed,1 2 3 6 12 13 14 14 15 20
AA1WKYAImsH1JS7WY102eIF1ZbUGM6G50m,10,plain,none,mixed,2 5 6 7 9 9 10 12 12 28
AA1W0W8X5uI132mXK82PHgB8nAWuZ0S2eA,10,plain,none,mixed,1 1 3 4 6 6 16 20 21 22
