sbn,size,category,symmetry,size_profile,sizes
441W1ePD,4,plain,none,distinct,1 2 4 9
441W1ORD,4,plain,none,mixed,2 2 4 8
441W58vD,4,plain,none,distinct,1 2 4 9
441W6Wf_,4,plain,none,mixed,2 2 4 8
441W1Ajb,4,plain,none,mixed,2 2 4 8
441W5aac,4,plain,none,distinct,1 3 4 8
441W39sa,4,plain,none,distinct,2 3 4 7
441W1fya,4,plain,none,distinct,1 3 4 8
441W1P_a,4,plain,none,distinct,2 3 4 7
441W1Bja,4,plain,none,distinct,2 3 4 7
441W38Rj,4,plain,none,mixed,2 4 4 6
441W1Aaj,4,plain,none,mixed,2 2 4 8
441W5Ybc,4,plain,none,mixed,1 4 4 7
441W3Asi,4,plain,none,mixed,2 4 4 6
441W1Qsi,4,uniform,none,uniform,4 4 4 4
441W1Psi,4,plain,none,mixed,3 4 4 5
441W1Bai,4,plain,none,distinct,1 3 4 8
441W58Tj,4,plain,none,mixed,2 4 5 5
441W1gri,4,plain,none,mixed,3 4 4 5
441W1fri,4,plain,none,mixed,3 4 4 5
441W1Ebi,4,plain,none,mixed,1 4 4 7
441W1iqb,4,plain,none,mixed,2 2 4 8
441W1Stb,4,plain,none,distinct,2 3 4 7
441W1Ebb,4,plain,none,distinct,1 2 4 9
441W1jqa,4,plain,none,distinct,2 3 4 7
441W1Tta,4,plain,none,mixed,3 3 4 6
441W1Fba,4,plain,none,distinct,1 3 4 8
441W2Iaj,4,plain,none,mixed,2 4 4 6
441W2Ajy,4,plain,none,mixed,2 4 5 5
441W1Ijq,4,plain,none,mixed,2 4 5 5
441W1mPT,4,plain,none,distinct,1 3 4 8
441W68hl,4,plain,none,distinct,1 4 5 6
441W5GvT,4,plain,none,distinct,1 3 4 8
441W2Ajr,4,plain,none,distinct,2 3 4 7
441W70hl,4,plain,none,distinct,1 4 5 6
441W3acc,4,plain,none,mixed,1 4 4 7
441W1qcl,4,plain,none,mixed,1 4 4 7
441W2icd,4,plain,none,mixed,1 4 4 7
441W2Bjq,4,plain,none,mixed,2 4 4 6
441W0ycl,4,plain,none,mixed,1 4 4 7
441W2mPj,4,plain,none,mixed,1 4 4 7
441W2ePz,4,plain,none,distinct,1 3 4 8
441W6Gvj,4,plain,none,mixed,1 4 4 7
441W2Aaz,4,plain,none,distinct,2 3 4 7
441W68vz,4,plain,none,distinct,1 3 4 8
441W1Iaz,4,plain,none,distinct,2 3 4 7
441W3Iac,4,plain,none,distinct,1 4 5 6
441W3Kbc,4,plain,none,distinct,1 4 5 6
441W3Ydc,4,plain,none,distinct,1 4 5 6
441W5Icc,4,plain,none,distinct,1 4 5 6
441W5Kdc,4,plain,none,mixed,1 4 4 7
441W2Sbd,4,plain,none,distinct,1 4 5 6
441W2Jai,4,plain,none,distinct,1 4 5 6
441W2Bay,4,plain,none,mixed,1 4 4 7
441W1nyy,4,plain,none,mixed,1 4 4 7
441W1Jay,4,plain,none,mixed,1 4 4 7
441W2Qar,4,plain,none,mixed,3 3 4 6
441W1Qar,4,plain,none,distinct,2 3 4 7
441W0wkd,4,plain,none,distinct,1 3 4 8
441W2Raq,4,plain,none,mixed,2 4 4 6
441W1Raq,4,plain,none,distinct,2 3 4 7
441W0-cd,4,plain,none,distinct,1 2 4 9
441W6GTj,4,plain,none,mixed,3 4 4 5
441W5GTz,4,plain,none,mixed,3 4 4 5
441W68Tz,4,plain,none,mixed,3 4 4 5
441W2Qak,4,plain,none,mixed,3 3 4 6
441W2Sbk,4,plain,none,mixed,3 4 4 5
441W2gdk,4,plain,none,mixed,3 4 4 5
441W2idk,4,uniform,none,uniform,4 4 4 4
441W2Eby,4,plain,none,distinct,1 4 5 6
441W1orq,4,plain,none,mixed,3 4 4 5
441W1nry,4,uniform,none,uniform,4 4 4 4
441W1Mbq,4,plain,none,distinct,1 4 5 6
441W7WTT,4,plain,none,distinct,1 4 5 6
441W1nkk,4,plain,none,mixed,1 4 4 7
441W7GTT,4,plain,none,mixed,3 3 4 6
441W2fkc,4,plain,none,distinct,2 3 4 7
441W2Ebr,4,plain,none,distinct,1 3 4 8
441W78TT,4,plain,none,mixed,2 4 4 6
441W0vkk,4,plain,none,mixed,2 4 4 6
441W0wkk,4,plain,none,mixed,3 3 4 6
441W1yck,4,plain,none,distinct,1 4 5 6
441W1rck,4,plain,none,distinct,1 3 4 8
441W2yck,4,plain,none,mixed,3 4 4 5
441W2jcc,4,plain,none,mixed,2 4 4 6
441W2Fbq,4,plain,none,mixed,1 4 4 7
441W1vrq,4,plain,none,mixed,3 4 4 5
441W0zck,4,plain,none,distinct,2 3 4 7
441W0-ck,4,plain,none,distinct,2 3 4 7
441W2Pjc,4,plain,none,mixed,2 4 4 6
441W1qqz,4,plain,none,distinct,2 3 4 7
441W2Tbc,4,plain,none,mixed,2 4 5 5
441W1rqy,4,plain,none,mixed,2 4 4 6
441W0xkc,4,plain,none,distinct,2 3 4 7
441W0_cc,4,plain,none,mixed,2 2 4 8
441W7GTF,4,plain,none,distinct,1 3 4 8
441W2vrc,4,plain,none,distinct,2 3 4 7
441W3Qab,4,plain,none,mixed,2 4 4 6
441W3Raa,4,plain,none,mixed,3 3 4 6
441W7OTD,4,plain,none,distinct,2 3 4 7
441W3vra,4,plain,none,mixed,3 3 4 6
441W1Ydz,4,plain,none,mixed,2 4 4 6
441W1Ylq,4,plain,none,mixed,2 4 4 6
441W1Ykz,4,plain,none,mixed,2 4 4 6
441W1ccz,4,plain,none,mixed,2 4 5 5
441W1gdr,4,plain,none,mixed,2 4 4 6
441W1cdq,4,plain,none,distinct,1 4 5 6
441W2gdr,4,plain,none,mixed,3 4 4 5
441W1okq,4,plain,none,mixed,3 4 4 5
441W1gky,4,uniform,none,uniform,4 4 4 4
441W1Zky,4,plain,none,mixed,1 4 4 7
441W1scq,4,plain,none,mixed,2 4 5 5
441W1Zdy,4,plain,none,distinct,1 4 5 6
441W1kcy,4,plain,none,mixed,3 4 4 5
441W1dcy,4,plain,none,distinct,1 4 5 6
441W2hdq,4,plain,none,mixed,3 4 4 5
441W1hdq,4,plain,none,mixed,3 3 4 6
441W5gbb,4,plain,none,mixed,2 4 4 6
441W3gki,4,plain,none,mixed,3 4 4 5
441W1wki,4,plain,none,mixed,3 4 4 5
441W5Qcb,4,plain,none,mixed,2 4 5 5
441W1wkb,4,plain,none,distinct,2 3 4 7
441W5Rca,4,plain,none,mixed,3 4 4 5
441W1xka,4,plain,none,mixed,3 3 4 6
441W3gdb,4,plain,none,mixed,2 4 5 5
441W5hba,4,plain,none,mixed,3 4 4 5
441W3hda,4,plain,none,mixed,3 4 4 5
441W3kci,4,uniform,none,uniform,4 4 4 4
441W1-ci,4,plain,none,mixed,2 4 4 6
441W1-cb,4,plain,none,mixed,2 2 4 8
441W1_ca,4,plain,none,distinct,2 3 4 7
441W12IV,4,plain,none,distinct,1 2 6 7
441W22I_,4,plain,none,mixed,2 2 6 6
441W42M_,4,plain,none,distinct,2 3 5 6
441W82_o,4,plain,none,distinct,2 3 5 6
441W14JV,4,progressive,none,progressive,1 3 5 7
441W24J_,4,plain,none,distinct,2 3 5 6
441W44N_,4,plain,none,mixed,3 3 5 5
441W11RU,4,progressive,none,progressive,1 3 5 7
441W1WQM,4,symmetric-rot180,rot180,mixed,1 1 7 7
441W1GRM,4,plain,none,distinct,1 2 6 7
441W18RU,4,progressive,none,progressive,1 3 5 7
441W91RQ,4,plain,none,distinct,2 3 5 6
441W1aIM,4,plain,none,distinct,1 2 6 7
441W2aIs,4,plain,none,mixed,2 2 6 6
441W4aMs,4,plain,none,distinct,2 3 5 6
441WG2Rs,4,symmetric-rot180,rot180,mixed,2 2 6 6
441W21R-,4,plain,none,distinct,2 3 5 6
441W82sx,4,plain,none,distinct,2 3 5 6
441W2GRs,4,symmetric-rot180,rot180,mixed,2 2 6 6
441W28R-,4,plain,none,distinct,2 3 5 6
441WGIIs,4,plain,none,mixed,2 4 4 6
441WGYJs,4,plain,none,distinct,2 3 5 6
441WO2Ro,4,plain,none,distinct,1 2 6 7
441WA1Rw,4,plain,none,mixed,3 3 5 5
441W83sw,4,progressive,none,progressive,1 3 5 7
441W1IIM,4,plain,none,mixed,1 4 4 7
441W1KJM,4,progressive,none,progressive,1 3 5 7
441W1YJM,4,progressive,none,progressive,1 3 5 7
441W2IIs,4,plain,none,mixed,2 4 4 6
441W2KJs,4,plain,none,distinct,2 3 5 6
441W2YJs,4,plain,none,distinct,2 3 5 6
441W4IMs,4,plain,none,mixed,3 4 4 5
441W4KNs,4,plain,none,mixed,3 3 5 5
441W4YNs,4,plain,none,mixed,3 3 5 5
441W41V-,4,plain,none,mixed,3 3 5 5
441W48V-,4,symmetric-rot180,rot180,mixed,3 3 5 5
441W92IR,4,plain,none,mixed,2 2 6 6
441WGAI-,4,plain,none,distinct,2 3 5 6
441WA2Ix,4,plain,none,distinct,2 3 5 6
441WC2Mx,4,plain,none,mixed,2 4 4 6
441WG5J-,4,plain,none,mixed,2 2 6 6
441W94JR,4,plain,none,distinct,2 3 5 6
441WC1Vw,4,plain,none,mixed,3 4 4 5
441WA4Jx,4,plain,none,mixed,3 3 5 5
441WC4Nx,4,plain,none,mixed,3 4 4 5
441W86to,4,progressive,none,progressive,1 3 5 7
441W1AIU,4,progressive,none,progressive,1 3 5 7
441W1CJU,4,plain,none,mixed,1 4 4 7
441W13IU,4,plain,none,mixed,1 1 7 7
441W15JU,4,plain,none,distinct,1 2 6 7
441W2AI-,4,plain,none,distinct,2 3 5 6
441W2CJ-,4,plain,none,mixed,2 4 4 6
441W23I-,4,plain,none,distinct,1 2 6 7
441W25J-,4,plain,none,mixed,2 2 6 6
441W4AM-,4,plain,none,mixed,3 3 5 5
441W4CN-,4,plain,none,mixed,3 4 4 5
441W43M-,4,progressive,none,progressive,1 3 5 7
441W45N-,4,plain,none,distinct,2 3 5 6
441W1lGC,4,plain,none,distinct,1 2 3 10
441W1_GK,4,plain,none,mixed,2 2 3 9
441W3_Ga,4,plain,none,mixed,2 3 3 8
441W5lWC,4,plain,none,mixed,1 3 3 9
441W5_WK,4,plain,none,mixed,2 3 3 8
441W7_Wa,4,plain,none,mixed,3 3 3 7
441W52YV,4,plain,none,distinct,1 2 6 7
441W62Y_,4,plain,none,mixed,2 2 5 7
441W1XRS,4,progressive,none,progressive,1 3 5 7
441W1HRS,4,plain,none,distinct,2 3 4 7
441W19RS,4,plain,none,mixed,3 3 3 7
441W54ZV,4,plain,none,mixed,1 3 6 6
441W64Z_,4,plain,none,distinct,2 3 5 6
441W2tGi,4,plain,none,distinct,1 2 5 8
441W2_Gq,4,plain,none,mixed,2 2 4 8
441W6sXa,4,plain,none,mixed,1 3 6 6
441W6sYa,4,plain,none,distinct,2 3 5 6
441W6tWi,4,progressive,none,progressive,1 3 5 7
441W6_Wq,4,plain,none,distinct,2 3 4 7
441W62xa,4,plain,none,distinct,1 2 5 8
441W9dGA,4,plain,none,mixed,1 2 2 11
441W9sGI,4,plain,none,mixed,2 2 4 8
441WBsGY,4,plain,none,mixed,2 2 5 7
441W2XRi,4,plain,none,mixed,1 3 6 6
441W2HRi,4,plain,none,distinct,2 3 5 6
441W29Ry,4,plain,none,mixed,3 3 4 6
441W61xi,4,progressive,none,progressive,1 3 5 7
441W8Yyf,4,plain,none,distinct,1 2 3 10
441W8Isf,4,plain,none,distinct,2 3 4 7
441W8Asv,4,plain,none,distinct,2 3 5 6
441W1tGS,4,plain,none,distinct,1 2 4 9
441W1dGE,4,plain,none,mixed,1 1 2 12
441W1sGM,4,plain,none,distinct,1 2 4 9
441W3sGc,4,plain,none,distinct,1 2 5 8
441W1RIC,4,plain,none,distinct,1 3 4 8
441W5sXK,4,progressive,none,progressive,1 3 5 7
441W7RKC,4,progressive,none,progressive,1 3 5 7
441W1RIK,4,plain,none,distinct,2 3 4 7
441W5RYK,4,plain,none,distinct,2 3 5 6
441W7RKK,4,plain,none,distinct,2 3 5 6
441W3RIa,4,plain,none,mixed,3 3 4 6
441W7RYa,4,plain,none,mixed,3 3 5 5
441W7RKa,4,plain,none,mixed,3 3 5 5
441W5tWS,4,plain,none,distinct,1 3 4 8
441W5Fn4,4,plain,none,mixed,1 1 3 11
441W5sWM,4,plain,none,distinct,1 3 4 8
441W7sWc,4,progressive,none,progressive,1 3 5 7
441WAsGo,4,plain,none,distinct,2 3 4 7
441W8Qsn,4,plain,none,mixed,3 3 4 6
441W2sGs,4,plain,none,mixed,2 2 4 8
441W6sWs,4,plain,none,distinct,2 3 4 7
441W9kG9,4,plain,none,mixed,2 2 3 9
441W9kGA,4,plain,none,mixed,2 2 3 9
441W9-GH,4,plain,none,mixed,2 3 3 8
441WB-GX,4,plain,none,distinct,2 3 4 7
441W4XTi,4,progressive,none,progressive,1 3 5 7
441W8Cbh,4,plain,none,mixed,1 3 3 9
441W4HVi,4,plain,none,distinct,2 3 5 6
441W8Kbx,4,plain,none,mixed,2 3 3 8
441W49Vy,4,plain,none,mixed,3 3 5 5
441W8adx,4,plain,none,mixed,3 3 3 7
441W8arf,4,plain,none,mixed,2 3 3 8
441W8Yrf,4,plain,none,mixed,2 3 3 8
441W8Ktf,4,plain,none,mixed,3 3 3 7
441W8Ctv,4,plain,none,mixed,3 3 4 6
441W1kGD,4,plain,none,mixed,2 2 2 10
441W1kGE,4,plain,none,distinct,1 2 3 10
441W1-GL,4,plain,none,mixed,2 2 3 9
441W3-Gb,4,plain,none,mixed,2 2 4 8
441W1hHC,4,plain,none,mixed,1 3 3 9
441W5hXC,4,plain,none,distinct,1 3 4 8
441W1hOC,4,plain,none,mixed,1 1 3 11
441W5heC,4,plain,none,distinct,1 2 3 10
441W1xHK,4,plain,none,mixed,2 3 3 8
441W5xXK,4,plain,none,distinct,2 3 4 7
441W1xOK,4,plain,none,distinct,1 2 3 10
441W5xeK,4,plain,none,mixed,2 2 3 9
441W3xHa,4,plain,none,mixed,3 3 3 7
441W7xXa,4,plain,none,mixed,3 3 4 6
441W3xOa,4,plain,none,mixed,1 3 3 9
441W7xea,4,plain,none,mixed,2 3 3 8
441W5kWD,4,plain,none,mixed,2 2 3 9
441W5kWE,4,plain,none,mixed,1 3 3 9
441W5-WL,4,plain,none,mixed,2 3 3 8
441W7-Wb,4,plain,none,distinct,2 3 4 7
441WAsGf,4,plain,none,mixed,2 2 5 7
441WA-Gg,4,plain,none,distinct,2 3 4 7
441WA-Gn,4,plain,none,distinct,2 3 4 7
441W8isn,4,plain,none,distinct,2 3 5 6
441W8gtn,4,plain,none,mixed,3 3 4 6
441W8Stn,4,plain,none,mixed,3 3 4 6
441W2sGj,4,plain,none,mixed,2 2 4 8
441W2-Gk,4,plain,none,mixed,2 3 3 8
441W2-Gr,4,plain,none,mixed,2 3 3 8
441W6sWj,4,plain,none,distinct,2 3 4 7
441W6-Wk,4,plain,none,mixed,3 3 3 7
441W6-Wr,4,plain,none,mixed,3 3 3 7
441W9sGP,4,plain,none,mixed,2 2 4 8
441W9cGB,4,plain,none,mixed,2 2 2 10
441W8qsf,4,plain,none,distinct,2 3 4 7
441W8cqf,4,plain,none,mixed,2 2 3 9
441W1sGT,4,plain,none,mixed,2 2 3 9
441W1cGF,4,plain,none,mixed,1 2 2 11
441W5sWT,4,plain,none,mixed,2 3 3 8
441W5Bv4,4,plain,none,distinct,1 2 3 10
441W1YHF,4,plain,none,distinct,1 2 3 10
441W2YH_,4,plain,none,mixed,2 2 3 9
441W4YLj,4,plain,none,distinct,2 3 5 6
441W8Ajg,4,plain,none,mixed,2 3 3 8
441W52Kl,4,plain,none,distinct,1 2 5 8
441W62K_,4,plain,none,mixed,2 2 5 7
441W1aHF,4,plain,none,distinct,1 2 3 10
441W2aH_,4,plain,none,mixed,2 2 3 9
441W4aLj,4,plain,none,distinct,2 3 5 6
441W89jg,4,plain,none,mixed,2 3 3 8
441W54Ll,4,progressive,none,progressive,1 3 5 7
441W64L_,4,plain,none,distinct,2 3 5 6
441W1XPE,4,plain,none,mixed,1 1 3 11
441W1HRE,4,plain,none,distinct,1 2 3 10
441W8AjZ,4,plain,none,distinct,1 2 3 10
441W1ePE,4,plain,none,mixed,1 1 5 9
441W1YOF,4,plain,none,mixed,1 1 2 12
441W1ORE,4,plain,none,distinct,1 2 5 8
441W2YO_,4,plain,none,mixed,1 2 2 11
441W4YSj,4,plain,none,distinct,1 2 5 8
441W9XPA,4,plain,none,distinct,1 2 3 10
441W9HRA,4,plain,none,mixed,2 2 3 9
441W8BjY,4,plain,none,mixed,2 2 3 9
441W5aKc,4,plain,none,distinct,1 2 5 8
441W6aKs,4,plain,none,mixed,2 2 5 7
441W2cG_,4,plain,none,mixed,2 2 2 10
441W4cKj,4,plain,none,mixed,2 2 5 7
441W31Rk,4,plain,none,mixed,1 3 6 6
441W2eRk,4,plain,none,distinct,1 4 5 6
441W1mPM,4,plain,none,mixed,1 1 6 8
441W2ORk,4,plain,none,distinct,2 3 5 6
441W2mPs,4,plain,none,distinct,1 2 6 7
441W38Rk,4,plain,none,distinct,1 4 5 6
441WHRIY,4,plain,none,distinct,2 3 4 7
441W9gHA,4,plain,none,mixed,2 3 3 8
441W9gOA,4,plain,none,distinct,1 2 3 10
441W72KV,4,plain,none,distinct,1 2 6 7
441WGgHd,4,plain,none,distinct,1 2 3 10
441WGoHs,4,plain,none,distinct,2 3 4 7
441WCAqg,4,plain,none,mixed,1 3 3 9
441WAAsg,4,plain,none,mixed,2 3 3 8
441W9IsY,4,plain,none,distinct,2 3 4 7
441W9gH9,4,plain,none,mixed,2 3 3 8
441W9gO9,4,plain,none,distinct,1 2 3 10
441W74LV,4,plain,none,mixed,1 3 6 6
441W8gyg,4,plain,none,mixed,1 3 3 9
441WB1Rg,4,plain,none,distinct,2 3 5 6
441W5IKs,4,plain,none,distinct,1 4 5 6
441W5KLs,4,plain,none,mixed,1 5 5 5
441W5YLc,4,progressive,none,progressive,1 3 5 7
441W1oHM,4,plain,none,distinct,1 3 4 8
441W1qHM,4,plain,none,distinct,1 2 5 8
441W6IKs,4,plain,none,mixed,2 4 5 5
441W6KLs,4,plain,none,mixed,2 4 5 5
441W6YLs,4,plain,none,distinct,2 3 5 6
441W2oHs,4,plain,none,distinct,2 3 4 7
441W2qHs,4,plain,none,mixed,2 2 5 7
441W4oLs,4,plain,none,mixed,3 4 4 5
441W4qLs,4,plain,none,mixed,2 4 5 5
441W8QsZ,4,plain,none,distinct,1 3 4 8
441W1oOM,4,plain,none,mixed,1 1 4 10
441W2oOs,4,plain,none,distinct,1 2 4 9
441W4oSs,4,plain,none,distinct,1 4 5 6
441W8RsY,4,plain,none,distinct,2 3 4 7
441W4sKs,4,plain,none,mixed,2 4 5 5
441W51Tk,4,progressive,none,progressive,1 3 5 7
441W4eTk,4,plain,none,mixed,1 5 5 5
441W4OVk,4,plain,none,mixed,2 4 5 5
441W61T-,4,plain,none,distinct,2 3 5 6
441W2eP-,4,plain,none,distinct,1 2 5 8
441W2XP-,4,plain,none,distinct,1 2 3 10
441W9YHB,4,plain,none,mixed,2 2 3 9
441WHYHh,4,plain,none,mixed,2 3 3 8
441WAYHx,4,plain,none,mixed,2 3 3 8
441WCYLf,4,plain,none,distinct,2 3 4 7
441WDgeA,4,plain,none,mixed,2 2 3 9
441WD2Kh,4,plain,none,mixed,2 2 4 8
441WGgHk,4,plain,none,mixed,2 3 3 8
441WE2Kx,4,plain,none,distinct,2 3 4 7
441W9aHB,4,plain,none,mixed,2 2 3 9
441W9YrY,4,plain,none,mixed,2 3 3 8
441WAaHx,4,plain,none,mixed,2 3 3 8
441WCaLf,4,plain,none,distinct,2 3 4 7
441WDge9,4,plain,none,mixed,2 2 3 9
441WD4Lh,4,plain,none,distinct,2 3 4 7
441WD1Tg,4,plain,none,distinct,2 3 4 7
441WE4Lx,4,plain,none,mixed,3 3 4 6
441W8Ebg,4,plain,none,mixed,1 3 3 9
441W8Dbg,4,plain,none,mixed,2 2 3 9
441W5AKk,4,progressive,none,progressive,1 3 5 7
441W5CLk,4,plain,none,distinct,1 4 5 6
441W53Kk,4,plain,none,mixed,1 1 5 9
441W55Lk,4,plain,none,distinct,1 2 5 8
441W1gHE,4,plain,none,mixed,1 3 3 9
441W1iHE,4,plain,none,distinct,1 2 4 9
441W1ZHE,4,plain,none,mixed,1 1 3 11
441W1bHE,4,plain,none,mixed,1 2 2 11
441W6AK-,4,plain,none,distinct,2 3 5 6
441W6CL-,4,plain,none,mixed,2 4 5 5
441W63K-,4,plain,none,distinct,1 2 5 8
441W65L-,4,plain,none,mixed,2 2 5 7
441W2gH-,4,plain,none,mixed,2 3 3 8
441W2iH-,4,plain,none,mixed,2 2 4 8
441W2ZH-,4,plain,none,distinct,1 2 3 10
441W2bH-,4,plain,none,mixed,2 2 2 10
441W4gLk,4,plain,none,mixed,3 3 5 5
441W4iLk,4,plain,none,mixed,2 4 5 5
441W4ZLi,4,progressive,none,progressive,1 3 5 7
441W4bLi,4,plain,none,mixed,2 2 5 7
441W8grZ,4,plain,none,mixed,1 3 3 9
441W8EbZ,4,plain,none,mixed,1 1 3 11
441W1gOE,4,plain,none,mixed,1 1 3 11
441W1ZOE,4,plain,none,mixed,1 1 1 13
441W2gO-,4,plain,none,distinct,1 2 3 10
441W2ZO-,4,plain,none,mixed,1 1 2 12
441W4gSk,4,progressive,none,progressive,1 3 5 7
441W4ZSi,4,plain,none,mixed,1 1 5 9
441W8hrY,4,plain,none,mixed,2 3 3 8
441W8FbY,4,plain,none,distinct,1 2 3 10
441W2kG-,4,plain,none,mixed,2 2 3 9
441W2dG-,4,plain,none,mixed,1 2 2 11
441W4kKk,4,plain,none,distinct,2 3 5 6
441W4dKi,4,plain,none,distinct,1 2 5 8
441WF2KR,4,plain,none,mixed,2 2 5 7
441WGhHc,4,plain,none,mixed,2 2 3 9
441WF4LR,4,plain,none,distinct,2 3 5 6
441W8kqg,4,plain,none,mixed,2 3 3 8
441W5jKa,4,plain,none,distinct,2 3 5 6
441W5AvC,4,plain,none,distinct,1 2 4 9
441W6YX_,4,plain,none,mixed,2 2 4 8
